sender_id,sequence,rtt,send_time,send_time,ack_time,response
1,995,1.068,1717684427.165,1717684428.233,1,995,1
1,996,1.045,1717684429.234,1717684430.278,1,996,1
1,997,1.059,1717684431.279,1717684432.338,1,997,1
1,998,0.050,1717684433.340,1717684433.390,1,998,1
1,999,0.036,1717684434.391,1717684434.427,1,999,1
1,1000,1.716,1717684435.429,1717684437.145,1,1000,1
1,1001,0.299,1717684438.146,1717684438.445,1,1001,1
1,1002,0.066,1717684439.446,1717684439.512,1,1002,1
1,1003,0.266,1717684440.513,1717684440.778,1,1003,1
1,1004,0.258,1717684441.779,1717684442.037,1,1004,1
1,1005,0.265,1717684443.038,1717684443.303,1,1005,1
1,1006,0.069,1717684444.304,1717684444.373,1,1006,1
1,1007,0.334,1717684445.374,1717684445.708,1,1007,1
1,1008,0.034,1717684446.709,1717684446.743,1,1008,1
1,1009,0.257,1717684447.744,1717684448.001,1,1009,1
1,1010,0.084,1717684449.002,1717684449.085,1,1010,1
1,1011,1.048,1717684450.086,1717684451.134,1,1011,1
1,1012,1.269,1717684452.135,1717684453.404,1,1012,1
1,1013,0.040,1717684454.405,1717684454.445,1,1013,1
1,1014,0.267,1717684455.446,1717684455.713,1,1014,1
1,1015,0.044,1717684456.714,1717684456.758,1,1015,1
1,1016,0.034,1717684457.760,1717684457.794,1,1016,1
1,1017,0.039,1717684458.795,1717684458.834,1,1017,1
1,1018,0.051,1717684459.835,1717684459.886,1,1018,1
1,1019,0.032,1717684460.887,1717684460.919,1,1019,1
1,1020,0.035,1717684461.920,1717684461.955,1,1020,1
1,1021,0.035,1717684462.956,1717684462.991,1,1021,1
1,1022,0.258,1717684463.992,1717684464.250,1,1022,1
1,1023,0.072,1717684465.251,1717684465.323,1,1023,1
1,1024,0.058,1717684466.324,1717684466.382,1,1024,1
1,1025,1.061,1717684467.383,1717684468.444,1,1025,1
1,1026,0.277,1717684469.445,1717684469.722,1,1026,1
1,1027,0.038,1717684470.723,1717684470.762,1,1027,1
1,1028,0.049,1717684471.763,1717684471.812,1,1028,1
1,1029,0.044,1717684472.813,1717684472.857,1,1029,1
1,1030,0.282,1717684473.858,1717684474.140,1,1030,1
1,1031,0.063,1717684475.141,1717684475.204,1,1031,1
1,1032,0.278,1717684476.205,1717684476.483,1,1032,1
1,1033,1.041,1717684477.485,1717684478.526,1,1033,1
1,1034,0.031,1717684479.527,1717684479.558,1,1034,1
1,1035,0.048,1717684480.558,1717684480.606,1,1035,1
1,1036,0.072,1717684481.607,1717684481.679,1,1036,1
1,1037,4.900,1717684482.680,1717684487.580,1,1037,1
1,1038,0.065,1717684488.581,1717684488.646,1,1038,1
1,1039,0.257,1717684489.647,1717684489.904,1,1039,1
1,1040,1.060,1717684490.905,1717684491.965,1,1040,1
1,1041,0.262,1717684492.966,1717684493.228,1,1041,1
1,1042,1.073,1717684494.229,1717684495.302,1,1042,1
1,1043,0.038,1717684496.302,1717684496.340,1,1043,1
1,1044,0.038,1717684497.341,1717684497.379,1,1044,1
1,1045,0.038,1717684498.380,1717684498.418,1,1045,1
1,1046,0.035,1717684499.419,1717684499.454,1,1046,1
1,1047,0.043,1717684500.455,1717684500.498,1,1047,1
1,1048,1.056,1717684501.499,1717684502.555,1,1048,1
1,1049,0.038,1717684503.556,1717684503.594,1,1049,1
1,1050,0.036,1717684504.595,1717684504.631,1,1050,1
1,1051,0.073,1717684505.640,1717684505.713,1,1051,1
1,1052,0.075,1717684506.714,1717684506.789,1,1052,1
1,1053,0.035,1717684507.790,1717684507.825,1,1053,1
1,1054,0.035,1717684508.826,1717684508.861,1,1054,1
1,1055,1.068,1717684509.862,1717684510.930,1,1055,1
1,1056,1.320,1717684511.931,1717684513.251,1,1056,1
1,1057,0.036,1717684514.251,1717684514.287,1,1057,1
1,1058,1.361,1717684515.288,1717684516.649,1,1058,1
1,1059,1.070,1717684517.650,1717684518.720,1,1059,1
1,1060,1.268,1717684519.721,1717684520.989,1,1060,1
1,1061,0.040,1717684521.990,1717684522.030,1,1061,1
1,1062,2.105,1717684523.031,1717684525.136,1,1062,1
1,1063,0.052,1717684526.137,1717684526.189,1,1063,1
1,1064,0.056,1717684527.191,1717684527.247,1,1064,1
1,1065,0.036,1717684528.248,1717684528.284,1,1065,1
1,1066,0.050,1717684529.285,1717684529.335,1,1066,1
1,1067,0.037,1717684530.336,1717684530.373,1,1067,1
1,1068,0.064,1717684531.374,1717684531.438,1,1068,1
1,1069,0.075,1717684532.440,1717684532.515,1,1069,1
1,1070,0.040,1717684533.515,1717684533.555,1,1070,1
1,1071,0.088,1717684534.556,1717684534.644,1,1071,1
1,1072,0.047,1717684535.645,1717684535.693,1,1072,1
1,1073,0.055,1717684536.694,1717684536.749,1,1073,1
1,1074,1.087,1717684537.750,1717684538.837,1,1074,1
1,1075,0.037,1717684539.838,1717684539.875,1,1075,1
1,1076,0.038,1717684540.876,1717684540.914,1,1076,1
1,1077,0.039,1717684541.915,1717684541.954,1,1077,1
1,1078,0.067,1717684542.955,1717684543.022,1,1078,1
1,1079,0.075,1717684544.022,1717684544.097,1,1079,1
1,1080,0.064,1717684545.098,1717684545.162,1,1080,1
1,1081,0.036,1717684546.163,1717684546.199,1,1081,1
1,1082,1.050,1717684547.201,1717684548.251,1,1082,1
1,1083,0.055,1717684549.253,1717684549.308,1,1083,1
1,1084,0.048,1717684550.309,1717684550.357,1,1084,1
1,1085,0.038,1717684551.357,1717684551.396,1,1085,1
1,1086,0.260,1717684552.397,1717684552.657,1,1086,1
1,1087,1.076,1717684553.658,1717684554.734,1,1087,1
1,1088,3.293,1717684555.735,1717684559.027,1,1088,1
1,1089,0.063,1717684560.028,1717684560.092,1,1089,1
1,1090,0.033,1717684561.092,1717684561.126,1,1090,1
1,1091,0.314,1717684562.127,1717684562.441,1,1091,1
1,1092,0.040,1717684563.442,1717684563.481,1,1092,1
1,1093,0.268,1717684564.482,1717684564.750,1,1093,1
1,1094,0.035,1717684565.751,1717684565.786,1,1094,1
1,1095,0.038,1717684566.787,1717684566.825,1,1095,1
1,1096,0.035,1717684567.826,1717684567.861,1,1096,1
1,1097,1.052,1717684568.862,1717684569.914,1,1097,1
1,1098,1.056,1717684570.915,1717684571.970,1,1098,1
1,1099,0.035,1717684572.971,1717684573.006,1,1099,1
1,1100,3.125,1717684574.007,1717684577.132,1,1100,1
1,1101,0.267,1717684578.133,1717684578.400,1,1101,1
1,1102,1.263,1717684579.401,1717684580.664,1,1102,1
1,1103,0.033,1717684581.665,1717684581.699,1,1103,1
1,1104,0.292,1717684582.700,1717684582.991,1,1104,1
1,1105,0.035,1717684584.028,1717684584.063,1,1105,1
1,1106,0.038,1717684585.064,1717684585.102,1,1106,1
1,1107,1.102,1717684586.103,1717684587.205,1,1107,1
1,1108,1.255,1717684588.206,1717684589.460,1,1108,1
1,1109,0.052,1717684590.461,1717684590.514,1,1109,1
1,1110,0.037,1717684591.515,1717684591.552,1,1110,1
1,1111,0.037,1717684592.553,1717684592.590,1,1111,1
1,1112,0.036,1717684593.591,1717684593.627,1,1112,1
1,1113,0.040,1717684594.627,1717684594.667,1,1113,1
1,1114,0.124,1717684595.669,1717684595.793,1,1114,1
1,1115,0.030,1717684596.793,1717684596.823,1,1115,1
1,1116,3.097,1717684597.824,1717684600.921,1,1116,1
1,1117,0.034,1717684601.922,1717684601.956,1,1117,1
1,1118,0.041,1717684602.957,1717684602.999,1,1118,1
1,1119,0.034,1717684604.000,1717684604.033,1,1119,1
1,1120,0.038,1717684605.034,1717684605.072,1,1120,1
1,1121,1.063,1717684606.073,1717684607.137,1,1121,1
1,1122,8.059,1717684608.138,1717684616.196,1,1122,1
1,1123,0.034,1717684617.197,1717684617.231,1,1123,1
1,1124,0.036,1717684618.232,1717684618.268,1,1124,1
1,1125,0.034,1717684619.268,1717684619.303,1,1125,1
1,1126,0.039,1717684620.304,1717684620.343,1,1126,1
1,1127,0.035,1717684621.344,1717684621.378,1,1127,1
1,1128,1.053,1717684622.380,1717684623.433,1,1128,1
1,1129,0.047,1717684624.434,1717684624.480,1,1129,1
1,1130,0.075,1717684625.482,1717684625.557,1,1130,1
1,1131,0.033,1717684626.558,1717684626.591,1,1131,1
1,1132,0.051,1717684627.592,1717684627.643,1,1132,1
1,1133,0.036,1717684628.644,1717684628.681,1,1133,1
1,1134,0.038,1717684629.681,1717684629.719,1,1134,1
1,1135,0.035,1717684630.720,1717684630.755,1,1135,1
1,1136,0.256,1717684631.756,1717684632.013,1,1136,1
1,1137,0.037,1717684633.013,1717684633.051,1,1137,1
1,1138,0.035,1717684634.052,1717684634.087,1,1138,1
1,1139,0.257,1717684635.089,1717684635.346,1,1139,1
1,1140,0.048,1717684636.347,1717684636.394,1,1140,1
1,1141,0.263,1717684637.396,1717684637.658,1,1141,1
1,1142,0.050,1717684638.660,1717684638.710,1,1142,1
1,1143,0.038,1717684639.711,1717684639.749,1,1143,1
1,1144,0.265,1717684640.749,1717684641.014,1,1144,1
1,1145,0.033,1717684642.022,1717684642.055,1,1145,1
1,1146,0.037,1717684643.056,1717684643.093,1,1146,1
1,1147,0.033,1717684644.094,1717684644.127,1,1147,1
1,1148,2.734,1717684645.128,1717684647.862,1,1148,1
1,1149,0.039,1717684648.863,1717684648.902,1,1149,1
1,1150,1.041,1717684649.903,1717684650.943,1,1150,1
1,1151,2.046,1717684651.945,1717684653.991,1,1151,1
1,1152,0.035,1717684654.992,1717684655.027,1,1152,1
1,1153,0.041,1717684656.029,1717684656.069,1,1153,1
1,1154,0.064,1717684657.071,1717684657.135,1,1154,1
1,1155,0.259,1717684658.136,1717684658.395,1,1155,1
1,1156,0.079,1717684659.396,1717684659.476,1,1156,1
1,1157,1.071,1717684660.477,1717684661.548,1,1157,1
1,1158,0.489,1717684662.550,1717684663.039,1,1158,1
1,1159,0.050,1717684664.040,1717684664.091,1,1159,1
1,1160,0.251,1717684665.092,1717684665.343,1,1160,1
1,1161,0.039,1717684666.344,1717684666.383,1,1161,1
1,1162,2.084,1717684667.384,1717684669.469,1,1162,1
1,1163,0.044,1717684670.469,1717684670.513,1,1163,1
1,1164,0.032,1717684671.514,1717684671.546,1,1164,1
1,1165,0.080,1717684672.547,1717684672.628,1,1165,1
1,1166,4.659,1717684673.629,1717684678.287,1,1166,1
1,1167,0.077,1717684679.288,1717684679.365,1,1167,1
1,1168,0.052,1717684680.366,1717684680.418,1,1168,1
1,1169,0.263,1717684681.420,1717684681.682,1,1169,1
1,1170,0.267,1717684682.684,1717684682.951,1,1170,1
1,1171,4.750,1717684683.953,1717684688.703,1,1171,1
1,1172,0.072,1717684689.704,1717684689.776,1,1172,1
1,1173,4.474,1717684690.777,1717684695.251,1,1173,1
1,1174,0.046,1717684696.252,1717684696.298,1,1174,1
1,1175,0.090,1717684697.299,1717684697.389,1,1175,1
1,1176,0.085,1717684698.391,1717684698.476,1,1176,1
1,1177,0.302,1717684699.477,1717684699.779,1,1177,1
1,1178,0.042,1717684700.780,1717684700.822,1,1178,1
1,1179,0.035,1717684701.824,1717684701.858,1,1179,1
1,1180,0.045,1717684702.859,1717684702.904,1,1180,1
1,1181,1.049,1717684703.906,1717684704.955,1,1181,1
1,1182,0.084,1717684705.956,1717684706.040,1,1182,1
1,1183,0.074,1717684707.040,1717684707.114,1,1183,1
1,1184,0.041,1717684708.115,1717684708.156,1,1184,1
1,1185,0.290,1717684709.156,1717684709.446,1,1185,1
1,1186,0.035,1717684710.447,1717684710.482,1,1186,1
1,1187,0.050,1717684711.483,1717684711.533,1,1187,1
1,1188,0.038,1717684712.534,1717684712.572,1,1188,1
1,1189,0.037,1717684713.573,1717684713.610,1,1189,1
1,1190,0.035,1717684714.611,1717684714.647,1,1190,1
1,1191,0.327,1717684715.647,1717684715.974,1,1191,1
1,1192,0.036,1717684716.976,1717684717.011,1,1192,1
1,1193,0.049,1717684718.013,1717684718.061,1,1193,1
1,1194,0.034,1717684719.063,1717684719.097,1,1194,1
1,1195,0.041,1717684720.098,1717684720.139,1,1195,1
1,1196,0.035,1717684721.140,1717684721.175,1,1196,1
1,1197,0.036,1717684722.176,1717684722.212,1,1197,1
1,1198,0.036,1717684723.213,1717684723.249,1,1198,1
1,1199,0.271,1717684724.250,1717684724.521,1,1199,1
1,1200,0.265,1717684725.522,1717684725.787,1,1200,1
1,1201,0.036,1717684726.787,1717684726.824,1,1201,1
1,1202,0.048,1717684727.825,1717684727.873,1,1202,1
1,1203,0.041,1717684728.874,1717684728.915,1,1203,1
1,1204,0.081,1717684729.917,1717684729.997,1,1204,1
1,1205,0.505,1717684730.998,1717684731.503,1,1205,1
1,1206,0.035,1717684732.504,1717684732.538,1,1206,1
1,1207,0.273,1717684733.539,1717684733.812,1,1207,1
1,1208,0.079,1717684734.813,1717684734.892,1,1208,1
1,1209,0.070,1717684735.893,1717684735.964,1,1209,1
1,1210,0.056,1717684736.964,1717684737.020,1,1210,1
1,1211,0.047,1717684738.021,1717684738.068,1,1211,1
1,1212,0.069,1717684739.069,1717684739.138,1,1212,1
1,1213,2.292,1717684740.139,1717684742.432,1,1213,1
1,1214,0.074,1717684743.434,1717684743.507,1,1214,1
1,1215,1.341,1717684744.509,1717684745.850,1,1215,1
1,1216,0.032,1717684746.850,1717684746.883,1,1216,1
1,1217,0.038,1717684747.884,1717684747.921,1,1217,1
1,1218,0.048,1717684748.922,1717684748.970,1,1218,1
1,1219,0.034,1717684749.971,1717684750.005,1,1219,1
1,1220,0.040,1717684751.006,1717684751.046,1,1220,1
1,1221,0.065,1717684752.047,1717684752.112,1,1221,1
1,1222,0.036,1717684753.113,1717684753.149,1,1222,1
1,1223,0.061,1717684754.150,1717684754.211,1,1223,1
1,1224,0.261,1717684755.212,1717684755.473,1,1224,1
1,1225,0.030,1717684756.474,1717684756.504,1,1225,1
1,1226,0.034,1717684757.505,1717684757.539,1,1226,1
1,1227,0.277,1717684758.540,1717684758.817,1,1227,1
1,1228,0.034,1717684759.818,1717684759.852,1,1228,1
1,1229,1.041,1717684760.853,1717684761.894,1,1229,1
1,1230,0.045,1717684762.896,1717684762.941,1,1230,1
1,1231,0.035,1717684763.942,1717684763.977,1,1231,1
1,1232,0.048,1717684764.978,1717684765.026,1,1232,1
1,1233,0.041,1717684766.027,1717684766.068,1,1233,1
1,1234,0.036,1717684767.069,1717684767.105,1,1234,1
1,1235,0.033,1717684768.106,1717684768.139,1,1235,1
1,1236,0.047,1717684769.140,1717684769.186,1,1236,1
1,1237,0.052,1717684770.187,1717684770.240,1,1237,1
1,1238,0.053,1717684771.247,1717684771.300,1,1238,1
1,1239,0.067,1717684772.301,1717684772.368,1,1239,1
1,1240,0.072,1717684773.369,1717684773.441,1,1240,1
1,1241,0.037,1717684774.442,1717684774.479,1,1241,1
1,1242,0.040,1717684775.480,1717684775.520,1,1242,1
1,1243,0.044,1717684776.521,1717684776.565,1,1243,1
1,1244,0.051,1717684777.566,1717684777.617,1,1244,1
1,1245,0.045,1717684778.618,1717684778.662,1,1245,1
1,1246,0.032,1717684779.664,1717684779.696,1,1246,1
1,1247,0.077,1717684780.698,1717684780.775,1,1247,1
1,1248,0.033,1717684781.775,1717684781.808,1,1248,1
1,1249,0.075,1717684782.809,1717684782.884,1,1249,1
1,1250,3.092,1717684783.885,1717684786.977,1,1250,1
1,1251,0.037,1717684787.978,1717684788.015,1,1251,1
1,1252,0.035,1717684789.016,1717684789.050,1,1252,1
1,1253,1.049,1717684790.051,1717684791.101,1,1253,1
1,1254,0.040,1717684792.102,1717684792.142,1,1254,1
1,1255,1.070,1717684793.143,1717684794.212,1,1255,1
1,1256,1.074,1717684795.214,1717684796.288,1,1256,1
1,1257,1.087,1717684797.289,1717684798.376,1,1257,1
1,1258,0.048,1717684799.377,1717684799.425,1,1258,1
1,1259,0.037,1717684800.426,1717684800.463,1,1259,1
1,1260,1.064,1717684801.464,1717684802.528,1,1260,1
1,1261,1.046,1717684803.529,1717684804.576,1,1261,1
1,1262,0.035,1717684805.577,1717684805.612,1,1262,1
1,1263,0.045,1717684806.612,1717684806.657,1,1263,1
1,1264,1.898,1717684807.658,1717684809.557,1,1264,1
1,1265,1.123,1717684810.558,1717684811.680,1,1265,1
1,1266,0.079,1717684812.681,1717684812.760,1,1266,1
1,1267,1.053,1717684813.761,1717684814.814,1,1267,1
1,1268,0.035,1717684815.815,1717684815.850,1,1268,1
1,1269,0.029,1717684816.851,1717684816.880,1,1269,1
1,1270,0.036,1717684817.881,1717684817.917,1,1270,1
1,1271,1.060,1717684818.918,1717684819.979,1,1271,1
1,1272,0.035,1717684820.979,1717684821.014,1,1272,1
1,1273,0.050,1717684822.015,1717684822.065,1,1273,1
1,1274,0.039,1717684823.065,1717684823.105,1,1274,1
1,1275,1.076,1717684824.111,1717684825.187,1,1275,1
1,1276,0.079,1717684826.188,1717684826.267,1,1276,1
1,1277,0.818,1717684827.268,1717684828.086,1,1277,1
1,1278,0.049,1717684829.087,1717684829.136,1,1278,1
1,1279,0.270,1717684830.137,1717684830.407,1,1279,1
1,1280,0.034,1717684831.408,1717684831.442,1,1280,1
1,1281,0.036,1717684832.443,1717684832.479,1,1281,1
1,1282,0.033,1717684833.480,1717684833.513,1,1282,1
1,1283,0.075,1717684834.514,1717684834.589,1,1283,1
1,1284,0.039,1717684835.595,1717684835.634,1,1284,1
1,1285,1.283,1717684836.635,1717684837.918,1,1285,1
1,1286,0.037,1717684838.918,1717684838.955,1,1286,1
1,1287,0.045,1717684839.956,1717684840.001,1,1287,1
1,1288,0.034,1717684841.008,1717684841.042,1,1288,1
1,1289,1.064,1717684842.043,1717684843.106,1,1289,1
1,1290,0.032,1717684844.107,1717684844.139,1,1290,1
1,1291,0.032,1717684845.140,1717684845.172,1,1291,1
1,1292,0.036,1717684846.173,1717684846.209,1,1292,1
1,1293,0.271,1717684847.210,1717684847.481,1,1293,1
1,1294,1.501,1717684848.482,1717684849.983,1,1294,1
1,1295,0.072,1717684850.984,1717684851.056,1,1295,1
1,1296,0.034,1717684852.058,1717684852.091,1,1296,1
1,1297,0.035,1717684853.092,1717684853.127,1,1297,1
1,1298,0.038,1717684854.128,1717684854.165,1,1298,1
1,1299,0.039,1717684855.166,1717684855.205,1,1299,1
1,1300,0.037,1717684856.206,1717684856.243,1,1300,1
1,1301,0.038,1717684857.244,1717684857.282,1,1301,1
1,1302,0.034,1717684858.283,1717684858.317,1,1302,1
1,1303,0.059,1717684859.317,1717684859.377,1,1303,1
1,1304,0.044,1717684860.378,1717684860.421,1,1304,1
1,1305,0.036,1717684861.422,1717684861.458,1,1305,1
1,1306,0.071,1717684862.459,1717684862.531,1,1306,1
1,1307,1.164,1717684863.532,1717684864.695,1,1307,1
1,1308,0.057,1717684865.696,1717684865.753,1,1308,1
1,1309,1.051,1717684866.754,1717684867.805,1,1309,1
1,1310,0.035,1717684868.806,1717684868.841,1,1310,1
1,1311,1.073,1717684869.842,1717684870.915,1,1311,1
1,1312,0.071,1717684871.916,1717684871.987,1,1312,1
1,1313,1.097,1717684872.988,1717684874.085,1,1313,1
1,1314,0.082,1717684875.086,1717684875.168,1,1314,1
1,1315,1.326,1717684876.168,1717684877.495,1,1315,1
1,1316,0.034,1717684878.495,1717684878.529,1,1316,1
1,1317,1.045,1717684879.530,1717684880.575,1,1317,1
1,1318,0.040,1717684881.576,1717684881.616,1,1318,1
1,1319,0.034,1717684882.616,1717684882.650,1,1319,1
1,1320,0.033,1717684883.651,1717684883.685,1,1320,1
1,1321,0.045,1717684884.686,1717684884.731,1,1321,1
1,1322,0.063,1717684885.732,1717684885.795,1,1322,1
1,1323,0.036,1717684886.796,1717684886.831,1,1323,1
1,1324,0.265,1717684887.832,1717684888.098,1,1324,1
1,1325,0.035,1717684889.099,1717684889.134,1,1325,1
1,1326,0.035,1717684890.135,1717684890.170,1,1326,1
1,1327,0.268,1717684891.171,1717684891.439,1,1327,1
1,1328,0.033,1717684892.440,1717684892.473,1,1328,1
1,1329,0.034,1717684893.474,1717684893.508,1,1329,1
1,1330,1.077,1717684894.509,1717684895.585,1,1330,1
1,1331,0.044,1717684896.586,1717684896.630,1,1331,1
1,1332,0.030,1717684897.631,1717684897.662,1,1332,1
1,1333,0.262,1717684898.663,1717684898.925,1,1333,1
1,1334,0.072,1717684899.925,1717684899.997,1,1334,1
1,1335,0.036,1717684900.998,1717684901.034,1,1335,1
1,1336,0.274,1717684902.035,1717684902.309,1,1336,1
1,1337,0.055,1717684903.310,1717684903.365,1,1337,1
1,1338,1.040,1717684904.365,1717684905.405,1,1338,1
1,1339,0.290,1717684906.406,1717684906.696,1,1339,1
1,1340,0.096,1717684907.697,1717684907.793,1,1340,1
1,1341,1.284,1717684908.794,1717684910.078,1,1341,1
1,1342,0.048,1717684911.079,1717684911.127,1,1342,1
1,1343,0.038,1717684912.128,1717684912.166,1,1343,1
1,1344,0.053,1717684913.167,1717684913.220,1,1344,1
1,1345,1.069,1717684914.221,1717684915.290,1,1345,1
1,1346,0.262,1717684916.291,1717684916.553,1,1346,1
1,1347,0.041,1717684917.554,1717684917.594,1,1347,1
1,1348,0.259,1717684918.595,1717684918.854,1,1348,1
1,1349,1.036,1717684919.855,1717684920.890,1,1349,1
1,1350,0.070,1717684921.891,1717684921.962,1,1350,1
1,1351,0.036,1717684922.962,1717684922.998,1,1351,1
1,1352,0.076,1717684924.006,1717684924.082,1,1352,1
1,1353,0.033,1717684925.083,1717684925.116,1,1353,1
1,1354,0.039,1717684926.117,1717684926.156,1,1354,1
1,1355,0.037,1717684927.158,1717684927.195,1,1355,1
1,1356,0.042,1717684928.197,1717684928.239,1,1356,1
1,1357,0.037,1717684929.240,1717684929.277,1,1357,1
1,1358,0.034,1717684930.278,1717684930.312,1,1358,1
1,1359,1.048,1717684931.313,1717684932.361,1,1359,1
1,1360,0.080,1717684933.362,1717684933.442,1,1360,1
1,1361,0.034,1717684934.443,1717684934.477,1,1361,1
1,1362,0.036,1717684935.478,1717684935.514,1,1362,1
1,1363,0.032,1717684936.515,1717684936.547,1,1363,1
1,1364,0.032,1717684937.548,1717684937.580,1,1364,1
1,1365,0.037,1717684938.581,1717684938.617,1,1365,1
1,1366,0.040,1717684939.618,1717684939.658,1,1366,1
1,1367,0.038,1717684940.659,1717684940.697,1,1367,1
1,1368,1.077,1717684941.698,1717684942.775,1,1368,1
1,1369,0.305,1717684943.777,1717684944.081,1,1369,1
1,1370,0.033,1717684945.082,1717684945.115,1,1370,1
1,1371,0.035,1717684946.116,1717684946.151,1,1371,1
1,1372,0.039,1717684947.152,1717684947.191,1,1372,1
1,1373,0.039,1717684948.193,1717684948.232,1,1373,1
1,1374,0.288,1717684949.233,1717684949.521,1,1374,1
1,1375,0.036,1717684950.522,1717684950.558,1,1375,1
1,1376,0.298,1717684951.560,1717684951.857,1,1376,1
1,1377,0.034,1717684952.858,1717684952.892,1,1377,1
1,1378,0.036,1717684953.894,1717684953.930,1,1378,1
1,1379,0.043,1717684954.931,1717684954.975,1,1379,1
1,1380,0.037,1717684955.975,1717684956.012,1,1380,1
1,1381,0.036,1717684957.013,1717684957.049,1,1381,1
1,1382,0.037,1717684958.050,1717684958.087,1,1382,1
1,1383,0.032,1717684959.088,1717684959.120,1,1383,1
1,1384,1.080,1717684960.121,1717684961.201,1,1384,1
1,1385,0.077,1717684962.202,1717684962.279,1,1385,1
1,1386,0.036,1717684963.281,1717684963.317,1,1386,1
1,1387,1.055,1717684964.318,1717684965.373,1,1387,1
1,1388,3.109,1717684966.374,1717684969.484,1,1388,1
1,1389,0.036,1717684970.485,1717684970.520,1,1389,1
1,1390,0.036,1717684971.521,1717684971.557,1,1390,1
1,1391,0.032,1717684972.559,1717684972.591,1,1391,1
1,1392,0.289,1717684973.592,1717684973.881,1,1392,1
1,1393,0.033,1717684974.882,1717684974.915,1,1393,1
1,1394,0.036,1717684975.916,1717684975.952,1,1394,1
1,1395,0.035,1717684976.954,1717684976.989,1,1395,1
1,1396,0.036,1717684977.990,1717684978.025,1,1396,1
1,1397,2.280,1717684979.026,1717684981.306,1,1397,1
1,1398,1.045,1717684982.307,1717684983.351,1,1398,1
1,1399,0.050,1717684984.352,1717684984.402,1,1399,1
1,1400,1.059,1717684985.403,1717684986.462,1,1400,1
1,1401,0.035,1717684987.463,1717684987.497,1,1401,1
1,1402,1.064,1717684988.498,1717684989.562,1,1402,1
1,1403,0.035,1717684990.564,1717684990.599,1,1403,1
1,1404,0.047,1717684991.600,1717684991.646,1,1404,1
1,1405,0.034,1717684992.647,1717684992.681,1,1405,1
1,1406,0.034,1717684993.682,1717684993.716,1,1406,1
1,1407,0.069,1717684994.717,1717684994.786,1,1407,1
1,1408,0.078,1717684995.787,1717684995.865,1,1408,1
1,1409,0.046,1717684996.867,1717684996.912,1,1409,1
1,1410,0.048,1717684997.913,1717684997.961,1,1410,1
1,1411,0.043,1717684998.962,1717684999.005,1,1411,1
1,1412,0.059,1717685000.006,1717685000.065,1,1412,1
1,1413,0.048,1717685001.066,1717685001.113,1,1413,1
1,1414,1.048,1717685002.114,1717685003.163,1,1414,1
1,1415,0.033,1717685004.164,1717685004.197,1,1415,1
1,1416,0.266,1717685005.198,1717685005.464,1,1416,1
1,1417,1.053,1717685006.465,1717685007.518,1,1417,1
1,1418,0.035,1717685008.519,1717685008.554,1,1418,1
1,1419,1.067,1717685009.554,1717685010.621,1,1419,1
1,1420,1.056,1717685011.622,1717685012.678,1,1420,1
1,1421,0.040,1717685013.679,1717685013.719,1,1421,1
1,1422,0.051,1717685014.719,1717685014.770,1,1422,1
1,1423,0.035,1717685015.771,1717685015.806,1,1423,1
1,1424,1.070,1717685016.807,1717685017.876,1,1424,1
1,1425,0.037,1717685018.877,1717685018.915,1,1425,1
1,1426,1.043,1717685019.916,1717685020.959,1,1426,1
1,1427,0.090,1717685021.960,1717685022.050,1,1427,1
1,1428,0.037,1717685023.051,1717685023.088,1,1428,1
1,1429,0.045,1717685024.089,1717685024.134,1,1429,1
1,1430,0.040,1717685025.135,1717685025.175,1,1430,1
1,1431,1.502,1717685026.176,1717685027.678,1,1431,1
1,1432,0.045,1717685028.679,1717685028.723,1,1432,1
1,1433,0.036,1717685029.724,1717685029.760,1,1433,1
1,1434,0.261,1717685030.761,1717685031.022,1,1434,1
1,1435,0.035,1717685032.023,1717685032.058,1,1435,1
1,1436,0.095,1717685033.059,1717685033.153,1,1436,1
1,1437,0.095,1717685034.154,1717685034.249,1,1437,1
1,1438,0.038,1717685035.250,1717685035.287,1,1438,1
1,1439,0.035,1717685036.288,1717685036.323,1,1439,1
1,1440,0.033,1717685037.325,1717685037.359,1,1440,1
1,1441,0.034,1717685038.360,1717685038.394,1,1441,1
1,1442,1.065,1717685039.395,1717685040.460,1,1442,1
1,1443,0.046,1717685041.467,1717685041.513,1,1443,1
1,1444,0.035,1717685042.514,1717685042.549,1,1444,1
1,1445,0.072,1717685043.551,1717685043.623,1,1445,1
1,1446,0.074,1717685044.624,1717685044.698,1,1446,1
1,1447,0.039,1717685045.699,1717685045.738,1,1447,1
1,1448,1.515,1717685046.748,1717685048.263,1,1448,1
1,1449,0.041,1717685049.264,1717685049.305,1,1449,1
1,1450,1.053,1717685050.306,1717685051.358,1,1450,1
1,1451,0.071,1717685052.359,1717685052.430,1,1451,1
1,1452,1.362,1717685053.432,1717685054.794,1,1452,1
1,1453,0.040,1717685055.795,1717685055.835,1,1453,1
1,1454,0.035,1717685056.836,1717685056.871,1,1454,1
1,1455,0.045,1717685057.872,1717685057.918,1,1455,1
1,1456,0.085,1717685058.919,1717685059.004,1,1456,1
1,1457,0.071,1717685060.005,1717685060.076,1,1457,1
1,1458,0.038,1717685061.077,1717685061.115,1,1458,1
1,1459,0.038,1717685062.116,1717685062.154,1,1459,1
1,1460,0.283,1717685063.155,1717685063.437,1,1460,1
