delay,send_time,receive_time,data_length
0.081,1716214840.571,1716214840.652,1000
0.068,1716214841.626,1716214841.694,1000
0.075,1716214842.666,1716214842.741,1000
0.066,1716214843.713,1716214843.779,1000
0.069,1716214844.751,1716214844.820,1000
0.062,1716214845.791,1716214845.853,1000
0.150,1716214846.825,1716214846.975,1000
0.069,1716214847.946,1716214848.015,1000
0.068,1716214848.985,1716214849.053,1000
0.068,1716214850.026,1716214850.094,1000
0.074,1716214851.063,1716214851.137,1000
0.067,1716214852.109,1716214852.176,1000
0.070,1716214853.144,1716214853.214,1000
0.067,1716214854.182,1716214854.249,1000
0.072,1716214855.220,1716214855.292,1000
0.072,1716214856.260,1716214856.332,1000
0.068,1716214857.301,1716214857.369,1000
0.070,1716214858.342,1716214858.412,1000
0.067,1716214859.380,1716214859.447,1000
0.069,1716214860.417,1716214860.486,1000
0.067,1716214861.454,1716214861.521,1000
0.068,1716214862.489,1716214862.557,1000
0.067,1716214863.527,1716214863.594,1000
0.069,1716214864.563,1716214864.632,1000
0.070,1716214865.600,1716214865.670,1000
0.070,1716214866.641,1716214866.711,1000
0.067,1716214867.678,1716214867.745,1000
0.072,1716214868.715,1716214868.787,1000
0.070,1716214869.756,1716214869.826,1000
0.070,1716214870.798,1716214870.868,1000
0.068,1716214871.835,1716214871.903,1000
0.074,1716214872.870,1716214872.944,1000
0.070,1716214873.911,1716214873.981,1000
0.071,1716214874.949,1716214875.020,1000
0.074,1716214875.986,1716214876.060,1000
0.072,1716214877.028,1716214877.100,1000
0.071,1716214878.067,1716214878.138,1000
0.072,1716214879.105,1716214879.177,1000
0.077,1716214880.144,1716214880.221,1000
0.072,1716214881.186,1716214881.258,1000
0.074,1716214882.223,1716214882.297,1000
0.072,1716214883.262,1716214883.334,1000
0.072,1716214884.301,1716214884.373,1000
0.078,1716214885.337,1716214885.415,1000
0.071,1716214886.378,1716214886.449,1000
0.075,1716214887.422,1716214887.497,1000
0.071,1716214888.464,1716214888.535,1000
0.077,1716214889.499,1716214889.576,1000
0.076,1716214890.540,1716214890.616,1000
0.075,1716214891.582,1716214891.657,1000
0.074,1716214892.621,1716214892.695,1000
0.079,1716214893.658,1716214893.737,1000
0.072,1716214894.702,1716214894.774,1000
0.076,1716214895.738,1716214895.814,1000
0.073,1716214896.777,1716214896.850,1000
0.076,1716214897.814,1716214897.890,1000
0.073,1716214898.854,1716214898.927,1000
0.072,1716214899.892,1716214899.964,1000
0.076,1716214900.929,1716214901.005,1000
0.074,1716214901.969,1716214902.043,1000
0.073,1716214903.005,1716214903.078,1000
0.080,1716214904.040,1716214904.120,1000
0.074,1716214905.085,1716214905.159,1000
0.074,1716214906.120,1716214906.194,1000
0.074,1716214907.156,1716214907.230,1000
0.079,1716214908.198,1716214908.277,1000
0.076,1716214909.242,1716214909.318,1000
0.078,1716214910.282,1716214910.360,1000
0.079,1716214911.324,1716214911.403,1000
0.082,1716214912.365,1716214912.447,1000
0.076,1716214913.411,1716214913.487,1000
0.078,1716214914.455,1716214914.533,1000
0.075,1716214915.494,1716214915.569,1000
0.076,1716214916.532,1716214916.608,1000
0.075,1716214917.571,1716214917.646,1000
0.074,1716214918.606,1716214918.680,1000
0.077,1716214919.644,1716214919.721,1000
0.074,1716214920.682,1716214920.756,1000
0.078,1716214921.724,1716214921.802,1000
0.080,1716214922.764,1716214922.844,1000
0.074,1716214923.807,1716214923.881,1000
0.076,1716214924.845,1716214924.921,1000
0.072,1716214925.884,1716214925.957,1000
0.075,1716214926.922,1716214926.997,1000
0.073,1716214927.960,1716214928.033,1000
0.072,1716214929.002,1716214929.074,1000
0.073,1716214930.037,1716214930.110,1000
0.076,1716214931.076,1716214931.152,1000
0.073,1716214932.116,1716214932.189,1000
0.072,1716214933.155,1716214933.227,1000
0.074,1716214934.194,1716214934.268,1000
0.078,1716214935.233,1716214935.311,1000
0.071,1716214936.274,1716214936.345,1000
0.076,1716214937.311,1716214937.387,1000
0.071,1716214938.352,1716214938.423,1000
0.072,1716214939.388,1716214939.460,1000
0.072,1716214940.428,1716214940.500,1000
0.072,1716214941.468,1716214941.540,1000
0.075,1716214942.508,1716214942.583,1000
0.071,1716214943.548,1716214943.619,1000
0.074,1716214944.586,1716214944.660,1000
0.072,1716214945.626,1716214945.698,1000
0.071,1716214946.664,1716214946.735,1000
0.074,1716214947.703,1716214947.777,1000
0.072,1716214948.743,1716214948.815,1000
0.071,1716214949.786,1716214949.857,1000
0.070,1716214950.822,1716214950.892,1000
0.075,1716214951.857,1716214951.932,1000
0.072,1716214952.900,1716214952.972,1000
0.070,1716214953.940,1716214954.010,1000
0.070,1716214954.978,1716214955.048,1000
0.069,1716214956.018,1716214956.087,1000
0.072,1716214957.060,1716214957.132,1000
0.068,1716214958.101,1716214958.169,1000
0.072,1716214959.137,1716214959.209,1000
0.071,1716214960.177,1716214960.248,1000
0.069,1716214961.221,1716214961.290,1000
0.068,1716214962.259,1716214962.327,1000
0.074,1716214963.297,1716214963.371,1000
0.069,1716214964.338,1716214964.407,1000
0.070,1716214965.374,1716214965.444,1000
0.072,1716214966.413,1716214966.485,1000
0.065,1716214967.455,1716214967.520,1000
0.069,1716214968.488,1716214968.557,1000
0.067,1716214969.525,1716214969.592,1000
0.126,1716214970.560,1716214970.686,1000
0.067,1716214971.654,1716214971.721,1000
0.068,1716214972.690,1716214972.758,1000
0.070,1716214973.725,1716214973.795,1000
0.069,1716214974.764,1716214974.833,1000
0.068,1716214975.802,1716214975.870,1000
0.066,1716214976.842,1716214976.908,1000
0.069,1716214977.878,1716214977.947,1000
0.069,1716214978.917,1716214978.986,1000
0.067,1716214979.956,1716214980.023,1000
0.068,1716214980.997,1716214981.065,1000
0.074,1716214982.035,1716214982.109,1000
0.067,1716214983.079,1716214983.146,1000
0.068,1716214984.118,1716214984.186,1000
0.067,1716214985.155,1716214985.222,1000
0.066,1716214986.193,1716214986.259,1000
0.068,1716214987.229,1716214987.297,1000
0.067,1716214988.268,1716214988.335,1000
0.069,1716214989.306,1716214989.375,1000
0.067,1716214990.345,1716214990.412,1000
0.067,1716214991.382,1716214991.449,1000
0.071,1716214992.419,1716214992.490,1000
0.068,1716214993.461,1716214993.529,1000
0.066,1716214994.499,1716214994.565,1000
0.069,1716214995.538,1716214995.607,1000
0.070,1716214996.580,1716214996.650,1000
0.067,1716214997.622,1716214997.689,1000
0.068,1716214998.659,1716214998.727,1000
0.065,1716214999.698,1716214999.763,1000
0.067,1716215000.735,1716215000.802,1000
0.066,1716215001.772,1716215001.838,1000
0.069,1716215002.809,1716215002.878,1000
0.070,1716215003.848,1716215003.918,1000
0.066,1716215004.888,1716215004.954,1000
0.066,1716215005.924,1716215005.990,1000
0.067,1716215006.962,1716215007.029,1000
0.064,1716215008.003,1716215008.067,1000
0.065,1716215009.040,1716215009.105,1000
0.069,1716215010.077,1716215010.146,1000
0.072,1716215011.118,1716215011.190,1000
0.067,1716215012.161,1716215012.228,1000
0.068,1716215013.202,1716215013.270,1000
0.067,1716215014.242,1716215014.309,1000
0.064,1716215015.280,1716215015.344,1000
0.067,1716215016.318,1716215016.385,1000
0.065,1716215017.357,1716215017.422,1000
0.064,1716215018.405,1716215018.469,1000
0.065,1716215019.442,1716215019.507,1000
0.067,1716215020.479,1716215020.546,1000
0.066,1716215021.519,1716215021.585,1000
0.068,1716215022.558,1716215022.626,1000
0.065,1716215023.600,1716215023.665,1000
0.069,1716215024.638,1716215024.707,1000
0.065,1716215025.679,1716215025.744,1000
0.067,1716215026.715,1716215026.782,1000
0.068,1716215027.754,1716215027.822,1000
0.065,1716215028.799,1716215028.864,1000
0.065,1716215029.836,1716215029.901,1000
0.065,1716215030.873,1716215030.938,1000
0.069,1716215031.908,1716215031.977,1000
0.066,1716215032.950,1716215033.016,1000
0.067,1716215033.989,1716215034.056,1000
0.069,1716215035.029,1716215035.098,1000
0.064,1716215036.072,1716215036.136,1000
0.068,1716215037.109,1716215037.177,1000
0.066,1716215038.151,1716215038.217,1000
0.066,1716215039.192,1716215039.258,1000
0.065,1716215040.230,1716215040.295,1000
0.064,1716215041.268,1716215041.332,1000
0.064,1716215042.304,1716215042.368,1000
0.066,1716215043.340,1716215043.406,1000
0.067,1716215044.379,1716215044.446,1000
0.063,1716215045.419,1716215045.482,1000
0.068,1716215046.459,1716215046.527,1000
0.067,1716215047.501,1716215047.568,1000
0.068,1716215048.540,1716215048.608,1000
0.063,1716215049.582,1716215049.645,1000
0.073,1716215050.619,1716215050.692,1000
0.065,1716215051.663,1716215051.728,1000
0.068,1716215052.706,1716215052.774,1000
0.066,1716215053.746,1716215053.812,1000
0.069,1716215054.785,1716215054.854,1000
0.067,1716215055.831,1716215055.898,1000
0.066,1716215056.869,1716215056.935,1000
0.065,1716215057.907,1716215057.972,1000
0.069,1716215058.945,1716215059.014,1000
0.065,1716215059.987,1716215060.052,1000
0.068,1716215061.027,1716215061.095,1000
0.065,1716215062.069,1716215062.134,1000
0.066,1716215063.107,1716215063.173,1000
0.064,1716215064.149,1716215064.213,1000
0.076,1716215065.188,1716215065.264,1000
0.068,1716215066.239,1716215066.307,1000
0.065,1716215067.278,1716215067.343,1000
0.066,1716215068.315,1716215068.381,1000
0.067,1716215069.356,1716215069.423,1000
0.068,1716215070.395,1716215070.463,1000
0.070,1716215071.434,1716215071.504,1000
0.066,1716215072.477,1716215072.543,1000
0.068,1716215073.514,1716215073.582,1000
0.067,1716215074.553,1716215074.620,1000
0.066,1716215075.591,1716215075.657,1000
0.065,1716215076.630,1716215076.695,1000
0.064,1716215077.667,1716215077.731,1000
0.072,1716215078.703,1716215078.775,1000
0.068,1716215079.745,1716215079.813,1000
0.071,1716215080.783,1716215080.854,1000
0.065,1716215081.825,1716215081.890,1000
0.065,1716215082.860,1716215082.925,1000
0.068,1716215083.897,1716215083.965,1000
0.066,1716215084.937,1716215085.003,1000
0.070,1716215085.976,1716215086.046,1000
0.065,1716215087.018,1716215087.083,1000
0.069,1716215088.054,1716215088.123,1000
0.068,1716215089.101,1716215089.169,1000
0.067,1716215090.142,1716215090.209,1000
0.070,1716215091.182,1716215091.252,1000
0.072,1716215092.223,1716215092.295,1000
0.067,1716215093.264,1716215093.331,1000
0.069,1716215094.304,1716215094.373,1000
0.067,1716215095.345,1716215095.412,1000
0.067,1716215096.383,1716215096.450,1000
0.070,1716215097.426,1716215097.496,1000
0.071,1716215098.466,1716215098.537,1000
0.069,1716215099.510,1716215099.579,1000
0.069,1716215100.555,1716215100.624,1000
0.067,1716215101.596,1716215101.663,1000
0.073,1716215102.636,1716215102.709,1000
0.070,1716215103.679,1716215103.749,1000
0.071,1716215104.724,1716215104.795,1000
0.070,1716215105.767,1716215105.837,1000
0.067,1716215106.808,1716215106.875,1000
0.065,1716215107.846,1716215107.911,1000
0.068,1716215108.882,1716215108.950,1000
0.066,1716215109.923,1716215109.989,1000
0.074,1716215110.961,1716215111.035,1000
0.068,1716215112.009,1716215112.077,1000
0.072,1716215113.046,1716215113.118,1000
0.066,1716215114.090,1716215114.156,1000
0.069,1716215115.128,1716215115.197,1000
0.067,1716215116.168,1716215116.235,1000
0.072,1716215117.203,1716215117.275,1000
0.067,1716215118.246,1716215118.313,1000
0.068,1716215119.284,1716215119.352,1000
0.070,1716215120.323,1716215120.393,1000
0.067,1716215121.365,1716215121.432,1000
0.067,1716215122.401,1716215122.468,1000
0.071,1716215123.439,1716215123.510,1000
0.069,1716215124.488,1716215124.557,1000
0.072,1716215125.529,1716215125.601,1000
0.069,1716215126.571,1716215126.640,1000
0.068,1716215127.608,1716215127.676,1000
0.078,1716215128.647,1716215128.725,1000
0.077,1716215129.706,1716215129.783,1000
0.069,1716215130.754,1716215130.823,1000
0.068,1716215131.794,1716215131.862,1000
0.067,1716215132.831,1716215132.898,1000
0.074,1716215133.867,1716215133.941,1000
0.068,1716215134.911,1716215134.979,1000
0.071,1716215135.949,1716215136.020,1000
0.067,1716215136.994,1716215137.061,1000
0.070,1716215138.031,1716215138.101,1000
0.069,1716215139.078,1716215139.147,1000
0.067,1716215140.116,1716215140.183,1000
0.069,1716215141.152,1716215141.221,1000
0.072,1716215142.191,1716215142.263,1000
0.069,1716215143.231,1716215143.300,1000
0.069,1716215144.275,1716215144.344,1000
0.069,1716215145.315,1716215145.384,1000
0.070,1716215146.352,1716215146.422,1000
0.069,1716215147.391,1716215147.460,1000
0.069,1716215148.428,1716215148.497,1000
0.073,1716215149.470,1716215149.543,1000
0.073,1716215150.513,1716215150.586,1000
0.070,1716215151.561,1716215151.631,1000
0.071,1716215152.599,1716215152.670,1000
0.074,1716215153.645,1716215153.719,1000
0.073,1716215154.694,1716215154.767,1000
0.074,1716215155.736,1716215155.810,1000
0.070,1716215156.778,1716215156.848,1000
0.072,1716215157.816,1716215157.888,1000
0.075,1716215158.857,1716215158.932,1000
0.069,1716215159.902,1716215159.971,1000
0.072,1716215160.941,1716215161.013,1000
0.071,1716215161.981,1716215162.052,1000
0.073,1716215163.020,1716215163.093,1000
0.069,1716215164.060,1716215164.129,1000
0.071,1716215165.096,1716215165.167,1000
0.074,1716215166.137,1716215166.211,1000
0.067,1716215167.188,1716215167.255,1000
0.071,1716215168.220,1716215168.291,1000
0.074,1716215169.259,1716215169.333,1000
0.072,1716215170.300,1716215170.372,1000
0.070,1716215171.341,1716215171.411,1000
0.069,1716215172.379,1716215172.448,1000
0.073,1716215173.439,1716215173.512,1000
0.071,1716215174.480,1716215174.551,1000
0.072,1716215175.517,1716215175.589,1000
0.077,1716215176.558,1716215176.635,1000
0.070,1716215177.602,1716215177.672,1000
0.072,1716215178.638,1716215178.710,1000
0.073,1716215179.680,1716215179.753,1000
0.073,1716215180.719,1716215180.792,1000
0.073,1716215181.757,1716215181.830,1000
0.073,1716215182.796,1716215182.869,1000
0.070,1716215183.834,1716215183.904,1000
0.072,1716215184.871,1716215184.943,1000
0.071,1716215185.908,1716215185.979,1000
0.071,1716215186.948,1716215187.019,1000
0.078,1716215187.986,1716215188.064,1000
0.073,1716215189.031,1716215189.104,1000
0.071,1716215190.069,1716215190.140,1000
0.074,1716215191.105,1716215191.179,1000
0.071,1716215192.146,1716215192.217,1000
0.078,1716215193.182,1716215193.260,1000
0.071,1716215194.227,1716215194.298,1000
0.073,1716215195.273,1716215195.346,1000
0.073,1716215196.310,1716215196.383,1000
0.072,1716215197.349,1716215197.421,1000
0.072,1716215198.387,1716215198.459,1000
0.072,1716215199.424,1716215199.496,1000
0.075,1716215200.463,1716215200.538,1000
0.072,1716215201.502,1716215201.574,1000
0.076,1716215202.543,1716215202.619,1000
0.073,1716215203.583,1716215203.656,1000
0.075,1716215204.620,1716215204.695,1000
0.078,1716215205.658,1716215205.736,1000
0.079,1716215206.700,1716215206.779,1000
0.074,1716215207.746,1716215207.820,1000
0.076,1716215208.787,1716215208.863,1000
0.074,1716215209.827,1716215209.901,1000
0.074,1716215210.866,1716215210.940,1000
0.074,1716215211.906,1716215211.980,1000
0.077,1716215212.949,1716215213.026,1000
0.073,1716215213.990,1716215214.063,1000
0.092,1716215215.027,1716215215.119,1000
0.073,1716215216.088,1716215216.161,1000
0.075,1716215217.126,1716215217.201,1000
0.079,1716215218.167,1716215218.246,1000
0.077,1716215219.207,1716215219.284,1000
0.077,1716215220.246,1716215220.323,1000
0.077,1716215221.286,1716215221.363,1000
0.076,1716215222.326,1716215222.402,1000
0.076,1716215223.366,1716215223.442,1000
0.075,1716215224.405,1716215224.480,1000
0.076,1716215225.448,1716215225.524,1000
0.075,1716215226.490,1716215226.565,1000
0.077,1716215227.527,1716215227.604,1000
0.074,1716215228.565,1716215228.639,1000
0.079,1716215229.603,1716215229.682,1000
0.077,1716215230.644,1716215230.721,1000
0.080,1716215231.683,1716215231.763,1000
0.075,1716215232.724,1716215232.799,1000
0.082,1716215233.759,1716215233.841,1000
0.076,1716215234.812,1716215234.888,1000
0.075,1716215235.854,1716215235.929,1000
0.076,1716215236.892,1716215236.968,1000
0.080,1716215237.929,1716215238.009,1000
0.076,1716215238.971,1716215239.047,1000
0.077,1716215240.012,1716215240.089,1000
0.075,1716215241.052,1716215241.127,1000
0.076,1716215242.090,1716215242.166,1000
0.077,1716215243.128,1716215243.205,1000
0.078,1716215244.166,1716215244.244,1000
0.078,1716215245.210,1716215245.288,1000
0.078,1716215246.249,1716215246.327,1000
0.074,1716215247.287,1716215247.361,1000
0.078,1716215248.324,1716215248.402,1000
0.079,1716215249.364,1716215249.443,1000
0.078,1716215250.406,1716215250.484,1000
0.080,1716215251.450,1716215251.530,1000
0.078,1716215252.490,1716215252.568,1000
0.077,1716215253.529,1716215253.606,1000
0.077,1716215254.564,1716215254.641,1000
0.078,1716215255.601,1716215255.679,1000
0.086,1716215256.638,1716215256.724,1000
0.077,1716215257.684,1716215257.761,1000
0.078,1716215258.727,1716215258.805,1000
0.086,1716215259.764,1716215259.850,1000
0.077,1716215260.809,1716215260.886,1000
0.080,1716215261.845,1716215261.925,1000
0.078,1716215262.884,1716215262.962,1000
0.082,1716215263.920,1716215264.002,1000
0.083,1716215264.965,1716215265.048,1000
0.079,1716215266.008,1716215266.087,1000
0.079,1716215267.044,1716215267.123,1000
0.077,1716215268.085,1716215268.162,1000
0.079,1716215269.120,1716215269.199,1000
0.080,1716215270.156,1716215270.236,1000
0.079,1716215271.196,1716215271.275,1000
0.082,1716215272.234,1716215272.316,1000
0.080,1716215273.281,1716215273.361,1000
0.080,1716215274.321,1716215274.401,1000
0.080,1716215275.360,1716215275.440,1000
0.078,1716215276.399,1716215276.477,1000
0.081,1716215277.436,1716215277.517,1000
0.081,1716215278.488,1716215278.569,1000
0.081,1716215279.530,1716215279.611,1000
0.083,1716215280.567,1716215280.650,1000
0.082,1716215281.608,1716215281.690,1000
0.079,1716215282.646,1716215282.725,1000
0.081,1716215283.685,1716215283.766,1000
0.086,1716215284.721,1716215284.807,1000
0.079,1716215285.764,1716215285.843,1000
0.084,1716215286.803,1716215286.887,1000
0.080,1716215287.843,1716215287.923,1000
0.080,1716215288.879,1716215288.959,1000
0.080,1716215289.921,1716215290.001,1000
0.079,1716215290.958,1716215291.037,1000
0.083,1716215292.001,1716215292.084,1000
0.079,1716215293.040,1716215293.119,1000
0.080,1716215294.079,1716215294.159,1000
0.080,1716215295.117,1716215295.197,1000
0.096,1716215296.155,1716215296.251,1000
0.081,1716215297.209,1716215297.290,1000
0.083,1716215298.249,1716215298.332,1000
0.083,1716215299.287,1716215299.370,1000
0.082,1716215300.325,1716215300.407,1000
0.080,1716215301.366,1716215301.446,1000
0.084,1716215302.404,1716215302.488,1000
0.081,1716215303.443,1716215303.524,1000
0.089,1716215304.480,1716215304.569,1000
0.082,1716215305.523,1716215305.605,1000
0.084,1716215306.561,1716215306.645,1000
0.081,1716215307.601,1716215307.682,1000
0.083,1716215308.637,1716215308.720,1000
0.083,1716215309.679,1716215309.762,1000
0.081,1716215310.716,1716215310.797,1000
0.086,1716215311.754,1716215311.840,1000
0.081,1716215312.796,1716215312.877,1000
0.084,1716215313.833,1716215313.917,1000
0.081,1716215314.874,1716215314.955,1000
0.082,1716215315.909,1716215315.991,1000
0.084,1716215316.944,1716215317.028,1000
0.083,1716215317.984,1716215318.067,1000
0.089,1716215319.022,1716215319.111,1000
0.082,1716215320.065,1716215320.147,1000
0.087,1716215321.103,1716215321.190,1000
0.083,1716215322.146,1716215322.229,1000
0.083,1716215323.185,1716215323.268,1000
0.086,1716215324.223,1716215324.309,1000
0.083,1716215325.262,1716215325.345,1000
0.085,1716215326.298,1716215326.383,1000
0.081,1716215327.336,1716215327.417,1000
0.086,1716215328.375,1716215328.461,1000
0.083,1716215329.414,1716215329.497,1000
0.084,1716215330.453,1716215330.537,1000
0.084,1716215331.491,1716215331.575,1000
0.084,1716215332.528,1716215332.612,1000
0.085,1716215333.571,1716215333.656,1000
0.083,1716215334.609,1716215334.692,1000
0.085,1716215335.645,1716215335.730,1000
0.085,1716215336.686,1716215336.771,1000
0.084,1716215337.727,1716215337.811,1000
0.086,1716215338.768,1716215338.854,1000
0.082,1716215339.805,1716215339.887,1000
0.087,1716215340.842,1716215340.929,1000
0.087,1716215341.883,1716215341.970,1000
0.088,1716215342.924,1716215343.012,1000
0.085,1716215343.964,1716215344.049,1000
0.087,1716215345.003,1716215345.090,1000
0.084,1716215346.041,1716215346.125,1000
0.092,1716215347.076,1716215347.168,1000
0.086,1716215348.119,1716215348.205,1000
0.087,1716215349.160,1716215349.247,1000
0.085,1716215350.198,1716215350.283,1000
0.088,1716215351.234,1716215351.322,1000
0.084,1716215352.272,1716215352.356,1000
0.087,1716215353.306,1716215353.393,1000
0.092,1716215354.346,1716215354.438,1000
0.088,1716215355.389,1716215355.477,1000
0.086,1716215356.432,1716215356.518,1000
0.087,1716215357.468,1716215357.555,1000
0.088,1716215358.504,1716215358.592,1000
0.087,1716215359.545,1716215359.632,1000
0.087,1716215360.583,1716215360.670,1000
0.086,1716215361.631,1716215361.717,1000
0.087,1716215362.666,1716215362.753,1000
0.086,1716215363.703,1716215363.789,1000
0.089,1716215364.741,1716215364.830,1000
0.087,1716215365.779,1716215365.866,1000
0.092,1716215366.820,1716215366.912,1000
0.095,1716215367.863,1716215367.958,1000
0.087,1716215368.908,1716215368.995,1000
0.090,1716215369.944,1716215370.034,1000
0.087,1716215370.985,1716215371.072,1000
0.089,1716215372.022,1716215372.111,1000
0.089,1716215373.060,1716215373.149,1000
0.088,1716215374.099,1716215374.187,1000
0.091,1716215375.142,1716215375.233,1000
0.090,1716215376.181,1716215376.271,1000
0.090,1716215377.221,1716215377.311,1000
0.090,1716215378.261,1716215378.351,1000
0.089,1716215379.300,1716215379.388,1000
0.090,1716215380.337,1716215380.427,1000
0.093,1716215381.376,1716215381.469,1000
0.088,1716215382.420,1716215382.508,1000
0.089,1716215383.458,1716215383.547,1000
0.089,1716215384.498,1716215384.587,1000
0.091,1716215385.535,1716215385.626,1000
0.090,1716215386.575,1716215386.665,1000
0.084,1716215387.615,1716215387.699,1000
0.094,1716215388.648,1716215388.742,1000
0.090,1716215389.689,1716215389.779,1000
0.090,1716215390.730,1716215390.820,1000
0.090,1716215391.770,1716215391.860,1000
0.088,1716215392.809,1716215392.897,1000
0.091,1716215393.843,1716215393.934,1000
0.088,1716215394.884,1716215394.972,1000
0.098,1716215395.922,1716215396.020,1000
0.096,1716215396.969,1716215397.065,1000
0.091,1716215398.019,1716215398.110,1000
0.090,1716215399.059,1716215399.149,1000
0.090,1716215400.097,1716215400.187,1000
0.096,1716215401.133,1716215401.229,1000
0.091,1716215402.181,1716215402.272,1000
0.093,1716215403.223,1716215403.316,1000
0.094,1716215404.263,1716215404.357,1000
0.092,1716215405.305,1716215405.397,1000
0.093,1716215406.344,1716215406.437,1000
0.092,1716215407.384,1716215407.476,1000
0.096,1716215408.424,1716215408.520,1000
0.092,1716215409.472,1716215409.564,1000
0.091,1716215410.511,1716215410.602,1000
0.095,1716215411.551,1716215411.646,1000
0.093,1716215412.591,1716215412.684,1000
0.096,1716215413.632,1716215413.728,1000
0.094,1716215414.673,1716215414.767,1000
0.094,1716215415.719,1716215415.813,1000
0.092,1716215416.757,1716215416.849,1000
0.088,1716215417.795,1716215417.883,1000
0.094,1716215418.831,1716215418.925,1000
0.093,1716215419.871,1716215419.964,1000
0.095,1716215420.915,1716215421.010,1000
0.096,1716215421.958,1716215422.054,1000
0.092,1716215422.998,1716215423.090,1000
0.091,1716215424.036,1716215424.127,1000
0.091,1716215425.071,1716215425.162,1000
0.095,1716215426.105,1716215426.200,1000
0.101,1716215427.144,1716215427.245,1000
0.093,1716215428.189,1716215428.282,1000
0.095,1716215429.229,1716215429.324,1000
0.094,1716215430.267,1716215430.361,1000
0.094,1716215431.304,1716215431.398,1000
0.092,1716215432.342,1716215432.434,1000
0.093,1716215433.378,1716215433.471,1000
0.101,1716215434.416,1716215434.517,1000
0.094,1716215435.462,1716215435.556,1000
0.097,1716215436.498,1716215436.595,1000
0.095,1716215437.538,1716215437.633,1000
0.095,1716215438.575,1716215438.670,1000
0.096,1716215439.614,1716215439.710,1000
0.094,1716215440.652,1716215440.746,1000
0.100,1716215441.694,1716215441.794,1000
0.095,1716215442.737,1716215442.832,1000
0.100,1716215443.776,1716215443.876,1000
0.095,1716215444.819,1716215444.914,1000
0.096,1716215445.858,1716215445.954,1000
0.094,1716215446.898,1716215446.992,1000
0.101,1716215447.936,1716215448.037,1000
0.096,1716215448.978,1716215449.074,1000
0.097,1716215450.022,1716215450.119,1000
0.094,1716215451.063,1716215451.157,1000
0.095,1716215452.100,1716215452.195,1000
0.096,1716215453.137,1716215453.233,1000
0.097,1716215454.175,1716215454.272,1000
0.098,1716215455.214,1716215455.312,1000
0.097,1716215456.254,1716215456.351,1000
0.100,1716215457.292,1716215457.392,1000
0.095,1716215458.332,1716215458.427,1000
0.095,1716215459.369,1716215459.464,1000
0.096,1716215460.406,1716215460.502,1000
0.096,1716215461.442,1716215461.538,1000
0.102,1716215462.482,1716215462.584,1000
0.097,1716215463.530,1716215463.627,1000
0.099,1716215464.567,1716215464.666,1000
0.097,1716215465.604,1716215465.701,1000
0.099,1716215466.642,1716215466.741,1000
0.096,1716215467.684,1716215467.780,1000
0.102,1716215468.720,1716215468.822,1000
0.096,1716215469.763,1716215469.859,1000
0.100,1716215470.798,1716215470.898,1000
0.100,1716215471.839,1716215471.939,1000
0.099,1716215472.882,1716215472.981,1000
0.098,1716215473.922,1716215474.020,1000
0.104,1716215474.961,1716215475.065,1000
0.098,1716215476.007,1716215476.105,1000
0.101,1716215477.045,1716215477.146,1000
0.102,1716215478.086,1716215478.188,1000
0.096,1716215479.127,1716215479.223,1000
0.100,1716215480.165,1716215480.265,1000
0.098,1716215481.204,1716215481.302,1000
0.101,1716215482.244,1716215482.345,1000
0.099,1716215483.285,1716215483.384,1000
0.100,1716215484.325,1716215484.425,1000
0.101,1716215485.365,1716215485.466,1000
0.100,1716215486.404,1716215486.504,1000
0.098,1716215487.442,1716215487.540,1000
0.102,1716215488.481,1716215488.583,1000
0.098,1716215489.523,1716215489.621,1000
0.101,1716215490.558,1716215490.659,1000
0.100,1716215491.601,1716215491.701,1000
0.099,1716215492.638,1716215492.737,1000
0.101,1716215493.676,1716215493.777,1000
0.099,1716215494.716,1716215494.815,1000
0.103,1716215495.753,1716215495.856,1000
0.098,1716215496.792,1716215496.890,1000
0.102,1716215497.829,1716215497.931,1000
0.103,1716215498.868,1716215498.971,1000
0.100,1716215499.912,1716215500.012,1000
0.101,1716215500.950,1716215501.051,1000
0.103,1716215501.990,1716215502.093,1000
0.100,1716215503.032,1716215503.132,1000
0.101,1716215504.070,1716215504.171,1000
0.102,1716215505.109,1716215505.211,1000
0.099,1716215506.147,1716215506.246,1000
0.102,1716215507.183,1716215507.285,1000
0.103,1716215508.225,1716215508.328,1000
0.315,1716215509.268,1716215509.583,1000
0.103,1716215510.520,1716215510.623,1000
0.105,1716215511.558,1716215511.663,1000
0.102,1716215512.597,1716215512.699,1000
0.103,1716215513.635,1716215513.738,1000
0.105,1716215514.674,1716215514.779,1000
0.107,1716215515.714,1716215515.821,1000
0.101,1716215516.757,1716215516.858,1000
0.106,1716215517.794,1716215517.900,1000
0.103,1716215518.836,1716215518.939,1000
0.103,1716215519.876,1716215519.979,1000
0.104,1716215520.918,1716215521.022,1000
0.107,1716215521.959,1716215522.066,1000
0.101,1716215523.000,1716215523.101,1000
0.105,1716215524.041,1716215524.146,1000
0.105,1716215525.081,1716215525.186,1000
0.102,1716215526.119,1716215526.221,1000
0.104,1716215527.157,1716215527.261,1000
0.103,1716215528.196,1716215528.299,1000
0.109,1716215529.233,1716215529.342,1000
0.103,1716215530.275,1716215530.378,1000
0.105,1716215531.312,1716215531.417,1000
