delay,send_time,receive_time,data_length
0.020,1715861551.585,1715861551.605,1000
0.022,1715861552.846,1715861552.868,1000
0.021,1715861553.886,1715861553.907,1000
0.024,1715861554.923,1715861554.947,1000
0.021,1715861555.965,1715861555.986,1000
0.023,1715861557.002,1715861557.025,1000
0.022,1715861558.042,1715861558.064,1000
1.061,1715861559.085,1715861560.146,1000
0.023,1715861561.171,1715861561.194,1000
0.022,1715861562.210,1715861562.232,1000
0.027,1715861563.254,1715861563.281,1000
0.051,1715861564.744,1715861564.795,1000
0.022,1715861565.811,1715861565.833,1000
0.023,1715861566.848,1715861566.871,1000
0.021,1715861567.888,1715861567.909,1000
0.026,1715861569.155,1715861569.181,1000
0.020,1715861570.196,1715861570.216,1000
0.022,1715861571.231,1715861571.253,1000
1.050,1715861572.271,1715861573.321,1000
0.021,1715861574.337,1715861574.358,1000
0.022,1715861575.375,1715861575.397,1000
0.022,1715861576.412,1715861576.434,1000
0.021,1715861577.453,1715861577.474,1000
0.024,1715861578.492,1715861578.516,1000
0.024,1715861579.756,1715861579.780,1000
0.262,1715861580.796,1715861581.058,1000
0.026,1715861582.075,1715861582.101,1000
0.021,1715861583.344,1715861583.365,1000
2.127,1715861584.381,1715861586.508,1000
1.027,1715861587.529,1715861588.556,1000
0.022,1715861589.574,1715861589.596,1000
0.039,1715861590.611,1715861590.650,1000
0.026,1715861591.668,1715861591.694,1000
1.027,1715861592.710,1715861593.737,1000
0.021,1715861595.000,1715861595.021,1000
0.025,1715861596.040,1715861596.065,1000
0.024,1715861597.313,1715861597.337,1000
0.019,1715861598.580,1715861598.599,1000
1.035,1715861599.616,1715861600.651,1000
1.026,1715861601.670,1715861602.696,1000
1.046,1715861604.148,1715861605.194,1000
0.019,1715861606.660,1715861606.679,1000
0.021,1715861607.695,1715861607.716,1000
0.021,1715861608.731,1715861608.752,1000
0.022,1715861609.771,1715861609.793,1000
0.021,1715861610.819,1715861610.840,1000
0.025,1715861611.855,1715861611.880,1000
0.024,1715861612.957,1715861612.981,1000
0.022,1715861614.002,1715861614.024,1000
0.030,1715861615.040,1715861615.070,1000
0.022,1715861616.084,1715861616.106,1000
0.021,1715861617.135,1715861617.156,1000
0.022,1715861618.172,1715861618.194,1000
0.020,1715861619.212,1715861619.232,1000
0.051,1715861620.476,1715861620.527,1000
2.073,1715861621.554,1715861623.627,1000
0.030,1715861624.660,1715861624.690,1000
2.080,1715861625.707,1715861627.787,1000
0.033,1715861628.809,1715861628.842,1000
0.076,1715861629.859,1715861629.935,1000
1.040,1715861630.972,1715861632.012,1000
0.042,1715861633.029,1715861633.071,1000
0.026,1715861634.087,1715861634.113,1000
0.020,1715861635.143,1715861635.163,1000
0.029,1715861637.943,1715861637.972,1000
0.026,1715861639.216,1715861639.242,1000
0.024,1715861640.258,1715861640.282,1000
0.019,1715861641.299,1715861641.318,1000
0.025,1715861642.334,1715861642.359,1000
0.024,1715861643.391,1715861643.415,1000
1.038,1715861644.443,1715861645.481,1000
0.023,1715861646.727,1715861646.750,1000
2.232,1715861647.766,1715861649.998,1000
1.036,1715861651.577,1715861652.613,1000
0.076,1715861653.630,1715861653.706,1000
1.051,1715861654.939,1715861655.990,1000
2.065,1715861657.013,1715861659.078,1000
0.022,1715861663.141,1715861663.163,1000
1.029,1715861664.192,1715861665.221,1000
0.022,1715861666.237,1715861666.259,1000
0.026,1715861667.280,1715861667.306,1000
0.027,1715861668.324,1715861668.351,1000
0.031,1715861669.595,1715861669.626,1000
0.024,1715861670.647,1715861670.671,1000
0.020,1715861672.135,1715861672.155,1000
0.026,1715861673.171,1715861673.197,1000
0.023,1715861674.217,1715861674.240,1000
0.023,1715861675.257,1715861675.280,1000
0.021,1715861676.324,1715861676.345,1000
0.021,1715861677.579,1715861677.600,1000
0.021,1715861678.616,1715861678.637,1000
0.021,1715861679.653,1715861679.674,1000
0.020,1715861680.703,1715861680.723,1000
0.023,1715861681.741,1715861681.764,1000
0.020,1715861682.779,1715861682.799,1000
0.024,1715861683.815,1715861683.839,1000
0.022,1715861684.867,1715861684.889,1000
0.025,1715861686.132,1715861686.157,1000
0.022,1715861687.173,1715861687.195,1000
