"No.","Time","Source","Destination","Protocol","Length","Info"
"10201","1093.843341614","192.168.110.71","192.168.110.183","TCP","66","502  >  33182 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165318982 TSecr=562615971"
"10202","1093.843389322","192.168.110.183","192.168.110.71","TCP","66","33182  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562615994 TSecr=4165318982"
"10203","1093.890336319","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 54327; Unit:   1, Func:  16: Write Multiple Registers"
"10204","1093.890382152","192.168.110.183","192.168.110.71","TCP","66","39366  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562616041 TSecr=4165319026"
"10205","1094.891640960","192.168.110.183","192.168.110.71","TCP","66","39366  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562617043 TSecr=4165319026"
"10206","1094.892332526","192.168.110.183","192.168.110.71","TCP","74","39370  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562617043 TSecr=0 WS=128"
"10207","1094.904737690","192.168.110.71","192.168.110.183","TCP","74","502  >  39370 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165320044 TSecr=562617043 WS=128"
"10208","1094.904844982","192.168.110.183","192.168.110.71","TCP","66","39370  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562617056 TSecr=4165320044"
"10209","1094.905157067","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 18134; Unit:   1, Func:  16: Write Multiple Registers"
"10210","1094.909685527","192.168.110.71","192.168.110.183","TCP","66","502  >  39370 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165320049 TSecr=562617056"
"10211","1094.915074772","192.168.110.71","192.168.110.183","TCP","66","502  >  39366 [FIN, ACK] Seq=13 Ack=31 Win=31872 Len=0 TSval=4165320054 TSecr=562617043"
"10212","1094.915121699","192.168.110.183","192.168.110.71","TCP","66","39366  >  502 [ACK] Seq=31 Ack=14 Win=32128 Len=0 TSval=562617066 TSecr=4165320054"
"10213","1094.972086300","192.168.110.71","192.168.110.183","Modbus/TCP","78","Response: Trans: 18134; Unit:   1, Func:  16: Write Multiple Registers"
"10214","1094.972135102","192.168.110.183","192.168.110.71","TCP","66","39370  >  502 [ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562617123 TSecr=4165320108"
"10215","1095.973422648","192.168.110.183","192.168.110.71","TCP","66","39370  >  502 [FIN, ACK] Seq=30 Ack=13 Win=32128 Len=0 TSval=562618124 TSecr=4165320108"
"10216","1095.974248225","192.168.110.183","192.168.110.71","TCP","74","39386  >  502 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=562618125 TSecr=0 WS=128"
"10217","1095.987784281","192.168.110.71","192.168.110.183","TCP","74","502  >  39386 [SYN, ACK] Seq=0 Ack=1 Win=31856 Len=0 MSS=1460 SACK_PERM TSval=4165321126 TSecr=562618125 WS=128"
"10218","1095.987892667","192.168.110.183","192.168.110.71","TCP","66","39386  >  502 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=562618139 TSecr=4165321126"
"10219","1095.988119022","192.168.110.183","192.168.110.71","Modbus/TCP","95","   Query: Trans: 55213; Unit:   1, Func:  16: Write Multiple Registers"
"10220","1095.993362954","192.168.110.71","192.168.110.183","TCP","66","502  >  39386 [ACK] Seq=1 Ack=30 Win=31872 Len=0 TSval=4165321132 TSecr=562618139"
