sender_id,sequence,rtt,send_time,ack_time
1,394,0.367,1717962656.255, 1717962656.622
1,395,1.186,1717962657.623, 1717962658.809
1,396,0.353,1717962659.810, 1717962660.163
1,397,0.372,1717962661.164, 1717962661.536
1,398,0.353,1717962662.538, 1717962662.891
1,399,0.140,1717962663.892, 1717962664.032
1,400,0.125,1717962665.034, 1717962665.159
1,401,1.159,1717962666.160, 1717962667.320
1,402,0.088,1717962668.321, 1717962668.408
1,403,0.114,1717962669.409, 1717962669.524
1,404,0.572,1717962670.525, 1717962671.097
1,405,1.367,1717962672.098, 1717962673.465
1,406,0.153,1717962674.466, 1717962674.619
1,407,0.150,1717962675.620, 1717962675.770
1,408,1.136,1717962676.771, 1717962677.907
1,409,0.134,1717962678.909, 1717962679.043
1,410,1.137,1717962680.044, 1717962681.181
1,411,0.127,1717962682.183, 1717962682.310
1,412,2.389,1717962683.311, 1717962685.700
1,413,3.835,1717962686.701, 1717962690.537
1,414,0.571,1717962691.538, 1717962692.109
1,415,0.133,1717962693.110, 1717962693.243
1,416,0.134,1717962694.245, 1717962694.378
1,417,4.640,1717962695.380, 1717962700.020
1,418,0.149,1717962701.021, 1717962701.170
1,419,1.241,1717962702.172, 1717962703.413
1,420,0.344,1717962704.414, 1717962704.758
1,421,1.602,1717962705.759, 1717962707.361
1,422,1.603,1717962708.362, 1717962709.965
1,423,0.346,1717962710.966, 1717962711.312
1,424,1.136,1717962712.314, 1717962713.450
1,425,0.129,1717962714.451, 1717962714.580
1,426,2.176,1717962715.581, 1717962717.757
1,427,0.369,1717962718.758, 1717962719.127
1,428,0.350,1717962720.128, 1717962720.478
1,429,0.131,1717962721.479, 1717962721.610
1,430,0.940,1717962722.611, 1717962723.551
1,431,0.322,1717962724.552, 1717962724.874
1,432,0.112,1717962725.875, 1717962725.987
1,433,0.164,1717962726.989, 1717962727.153
1,434,0.144,1717962728.154, 1717962728.298
1,435,0.117,1717962729.299, 1717962729.416
1,436,0.351,1717962730.418, 1717962730.769
1,437,0.128,1717962731.770, 1717962731.898
1,438,0.380,1717962732.900, 1717962733.280
1,439,0.146,1717962734.281, 1717962734.427
1,440,0.358,1717962735.428, 1717962735.786
1,441,0.370,1717962736.787, 1717962737.158
1,442,1.373,1717962738.159, 1717962739.532
1,443,1.154,1717962740.533, 1717962741.688
1,444,1.163,1717962742.689, 1717962743.851
1,445,0.343,1717962744.853, 1717962745.196
1,446,1.157,1717962746.197, 1717962747.354
1,447,0.559,1717962748.355, 1717962748.914
1,448,0.099,1717962749.915, 1717962750.014
1,449,0.363,1717962751.015, 1717962751.378
1,450,1.143,1717962752.379, 1717962753.522
1,451,0.125,1717962754.523, 1717962754.648
1,452,1.373,1717962755.649, 1717962757.022
1,453,0.353,1717962758.024, 1717962758.377
