sender_id,sequence,ack_time
1,1082,1717670106.088
1,1083,1717670107.098
1,1084,1717670108.096
1,1085,1717670109.091
1,1086,1717670110.091
1,1087,1717670111.096
1,1088,1717670112.099
1,1089,1717670113.092
1,1090,1717670114.104
1,1091,1717670115.101
1,1092,1717670116.111
1,1093,1717670117.118
1,1094,1717670118.109
1,1095,1717670119.122
1,1096,1717670120.120
1,1097,1717670121.118
1,1098,1717670122.126
1,1099,1717670123.126
1,1100,1717670124.136
1,1101,1717670125.137
1,1102,1717670126.138
1,1103,1717670127.144
1,1104,1717670128.140
1,1105,1717670129.140
1,1106,1717670130.136
1,1107,1717670131.134
1,1108,1717670132.145
1,1109,1717670133.143
1,1110,1717670134.148
1,1111,1717670135.154
1,1112,1717670136.155
1,1113,1717670137.157
1,1114,1717670138.162
1,1115,1717670139.172
1,1116,1717670140.160
1,1117,1717670141.165
1,1118,1717670142.162
1,1119,1717670143.173
1,1120,1717670144.173
1,1121,1717670145.164
1,1122,1717670146.172
1,1123,1717670147.188
1,1124,1717670148.187
1,1125,1717670149.183
1,1126,1717670150.180
1,1127,1717670151.212
1,1128,1717670152.224
1,1129,1717670153.188
1,1130,1717670154.188
1,1131,1717670155.195
1,1132,1717670156.201
1,1133,1717670157.203
1,1134,1717670158.200
1,1135,1717670159.205
1,1136,1717670160.210
1,1137,1717670161.209
1,1138,1717670162.223
1,1139,1717670163.218
1,1140,1717670164.222
1,1141,1717670165.227
1,1142,1717670166.219
1,1143,1717670167.226
1,1144,1717670168.226
1,1145,1717670169.230
1,1146,1717670170.226
1,1147,1717670171.233
1,1148,1717670172.240
1,1149,1717670173.263
1,1150,1717670174.243
1,1151,1717670175.246
1,1152,1717670176.246
1,1153,1717670177.245
1,1154,1717670178.244
1,1155,1717670179.257
1,1156,1717670180.255
1,1157,1717670181.260
1,1158,1717670182.275
1,1159,1717670183.262
1,1160,1717670184.242
1,1161,1717670185.266
1,1162,1717670186.261
1,1163,1717670187.276
1,1164,1717670188.270
1,1165,1717670189.294
1,1166,1717670190.271
1,1167,1717670191.266
1,1168,1717670192.267
1,1169,1717670193.278
1,1170,1717670194.291
1,1171,1717670195.298
1,1172,1717670196.283
1,1173,1717670197.299
1,1174,1717670198.292
1,1175,1717670199.295
1,1176,1717670200.289
1,1177,1717670201.297
1,1178,1717670202.299
1,1179,1717670203.299
1,1180,1717670204.303
1,1181,1717670205.305
1,1182,1717670206.299
1,1183,1717670207.302
1,1184,1717670208.311
1,1185,1717670209.316
1,1186,1717670210.321
1,1187,1717670211.307
1,1188,1717670212.333
1,1189,1717670213.330
1,1190,1717670214.327
1,1191,1717670215.326
1,1192,1717670216.334
1,1193,1717670217.327
1,1194,1717670218.333
1,1195,1717670219.328
1,1196,1717670220.332
1,1197,1717670221.345
1,1198,1717670222.343
1,1199,1717670223.348
1,1200,1717670224.340
1,1201,1717670225.347
1,1202,1717670226.343
1,1203,1717670227.354
1,1204,1717670228.347
1,1205,1717670229.345
1,1206,1717670230.360
1,1207,1717670231.369
1,1208,1717670232.376
1,1209,1717670233.363
1,1210,1717670234.368
1,1211,1717670235.373
1,1212,1717670236.367
1,1213,1717670237.383
1,1214,1717670238.375
1,1215,1717670239.379
1,1216,1717670240.386
1,1217,1717670241.388
1,1218,1717670242.381
1,1219,1717670243.389
1,1220,1717670244.386
1,1221,1717670245.392
1,1222,1717670246.398
1,1223,1717670247.395
1,1224,1717670248.395
1,1225,1717670249.409
1,1226,1717670250.395
1,1227,1717670251.407
1,1228,1717670252.402
1,1229,1717670253.423
1,1230,1717670254.542
1,1231,1717670255.575
1,1232,1717670256.426
1,1233,1717670257.419
1,1234,1717670258.420
1,1235,1717670259.420
1,1236,1717670260.427
1,1237,1717670261.423
1,1238,1717670262.423
1,1239,1717670263.440
1,1240,1717670264.430
1,1241,1717670265.434
1,1242,1717670266.437
1,1243,1717670267.442
