delay,send_time,receive_time,data_length
-0.051,1716457334.702,1716457334.651,1000
-0.047,1716457335.706,1716457335.659,1000
-0.046,1716457336.710,1716457336.664,1000
-0.050,1716457337.713,1716457337.663,1000
-0.052,1716457338.717,1716457338.665,1000
-0.053,1716457339.721,1716457339.668,1000
-0.045,1716457340.724,1716457340.679,1000
-0.046,1716457341.728,1716457341.682,1000
-0.049,1716457342.732,1716457342.683,1000
-0.045,1716457343.735,1716457343.690,1000
-0.051,1716457344.739,1716457344.688,1000
-0.047,1716457345.743,1716457345.696,1000
-0.046,1716457346.746,1716457346.700,1000
-0.045,1716457347.750,1716457347.705,1000
-0.052,1716457348.754,1716457348.702,1000
-0.051,1716457349.757,1716457349.706,1000
-0.048,1716457350.761,1716457350.713,1000
-0.051,1716457351.765,1716457351.714,1000
-0.047,1716457352.768,1716457352.721,1000
-0.051,1716457353.772,1716457353.721,1000
-0.051,1716457354.776,1716457354.725,1000
-0.045,1716457355.779,1716457355.734,1000
-0.051,1716457356.783,1716457356.732,1000
-0.046,1716457357.787,1716457357.741,1000
-0.041,1716457358.790,1716457358.749,1000
-0.044,1716457359.794,1716457359.750,1000
-0.039,1716457360.798,1716457360.759,1000
-0.051,1716457361.801,1716457361.750,1000
-0.050,1716457362.805,1716457362.755,1000
-0.046,1716457363.809,1716457363.763,1000
-0.045,1716457364.813,1716457364.768,1000
-0.043,1716457365.816,1716457365.773,1000
-0.051,1716457366.820,1716457366.769,1000
-0.050,1716457367.823,1716457367.773,1000
-0.052,1716457368.827,1716457368.775,1000
-0.048,1716457369.831,1716457369.783,1000
-0.046,1716457370.834,1716457370.788,1000
-0.044,1716457371.838,1716457371.794,1000
-0.051,1716457372.842,1716457372.791,1000
-0.050,1716457373.845,1716457373.795,1000
-0.050,1716457374.849,1716457374.799,1000
-0.043,1716457375.853,1716457375.810,1000
-0.046,1716457376.856,1716457376.810,1000
-0.046,1716457377.860,1716457377.814,1000
-0.050,1716457378.864,1716457378.814,1000
-0.053,1716457379.867,1716457379.814,1000
-0.048,1716457380.871,1716457380.823,1000
-0.052,1716457381.875,1716457381.823,1000
-0.045,1716457382.879,1716457382.834,1000
-0.044,1716457383.883,1716457383.839,1000
-0.047,1716457384.886,1716457384.839,1000
-0.050,1716457385.890,1716457385.840,1000
-0.049,1716457386.894,1716457386.845,1000
-0.051,1716457387.898,1716457387.847,1000
-0.046,1716457388.901,1716457388.855,1000
-0.052,1716457389.905,1716457389.853,1000
-0.051,1716457390.908,1716457390.857,1000
-0.052,1716457391.912,1716457391.860,1000
-0.053,1716457392.916,1716457392.863,1000
-0.044,1716457393.919,1716457393.875,1000
-0.047,1716457394.923,1716457394.876,1000
-0.047,1716457395.927,1716457395.880,1000
-0.050,1716457396.930,1716457396.880,1000
-0.061,1716457397.934,1716457397.873,1000
-0.043,1716457398.938,1716457398.895,1000
-0.051,1716457399.941,1716457399.890,1000
-0.046,1716457400.945,1716457400.899,1000
-0.047,1716457401.949,1716457401.902,1000
-0.049,1716457402.952,1716457402.903,1000
-0.048,1716457403.956,1716457403.908,1000
-0.044,1716457404.960,1716457404.916,1000
-0.050,1716457405.963,1716457405.913,1000
-0.040,1716457406.967,1716457406.927,1000
-0.045,1716457407.971,1716457407.926,1000
-0.049,1716457408.974,1716457408.925,1000
-0.051,1716457409.978,1716457409.927,1000
-0.050,1716457410.982,1716457410.932,1000
-0.043,1716457411.985,1716457411.942,1000
-0.045,1716457412.989,1716457412.944,1000
-0.046,1716457413.993,1716457413.947,1000
-0.051,1716457414.997,1716457414.946,1000
-0.050,1716457416.000,1716457415.950,1000
-0.045,1716457417.004,1716457416.959,1000
-0.049,1716457418.007,1716457417.958,1000
-0.044,1716457419.011,1716457418.967,1000
-0.043,1716457420.015,1716457419.972,1000
-0.045,1716457421.019,1716457420.974,1000
-0.045,1716457422.022,1716457421.977,1000
-0.047,1716457423.026,1716457422.979,1000
-0.046,1716457424.030,1716457423.984,1000
-0.040,1716457425.033,1716457424.993,1000
-0.040,1716457426.037,1716457425.997,1000
-0.041,1716457427.041,1716457427.000,1000
-0.040,1716457428.044,1716457428.004,1000
-0.037,1716457429.048,1716457429.011,1000
-0.044,1716457430.052,1716457430.008,1000
-0.035,1716457431.055,1716457431.020,1000
-0.033,1716457432.059,1716457432.026,1000
-0.040,1716457433.063,1716457433.023,1000
-0.038,1716457434.066,1716457434.028,1000
-0.035,1716457435.070,1716457435.035,1000
-0.037,1716457436.074,1716457436.037,1000
-0.030,1716457437.077,1716457437.047,1000
-0.031,1716457438.081,1716457438.050,1000
-0.029,1716457439.084,1716457439.055,1000
-0.031,1716457440.088,1716457440.057,1000
-0.034,1716457441.092,1716457441.058,1000
-0.021,1716457442.095,1716457442.074,1000
-0.025,1716457443.099,1716457443.074,1000
-0.027,1716457444.103,1716457444.076,1000
-0.029,1716457445.106,1716457445.077,1000
-0.024,1716457446.110,1716457446.086,1000
-0.028,1716457447.114,1716457447.086,1000
-0.025,1716457448.117,1716457448.092,1000
-0.028,1716457449.121,1716457449.093,1000
-0.022,1716457450.125,1716457450.103,1000
-0.027,1716457451.129,1716457451.102,1000
-0.025,1716457452.132,1716457452.107,1000
-0.022,1716457453.136,1716457453.114,1000
-0.017,1716457454.140,1716457454.123,1000
-0.024,1716457455.143,1716457455.119,1000
-0.024,1716457456.147,1716457456.123,1000
-0.021,1716457457.150,1716457457.129,1000
-0.016,1716457458.154,1716457458.138,1000
-0.017,1716457459.158,1716457459.141,1000
-0.017,1716457460.161,1716457460.144,1000
-0.016,1716457461.165,1716457461.149,1000
-0.016,1716457462.168,1716457462.152,1000
-0.013,1716457463.172,1716457463.159,1000
-0.019,1716457464.176,1716457464.157,1000
-0.016,1716457465.180,1716457465.164,1000
-0.013,1716457466.183,1716457466.170,1000
-0.015,1716457467.187,1716457467.172,1000
-0.012,1716457468.191,1716457468.179,1000
-0.016,1716457469.194,1716457469.178,1000
-0.004,1716457470.198,1716457470.194,1000
-0.009,1716457471.202,1716457471.193,1000
-0.007,1716457472.205,1716457472.198,1000
-0.008,1716457473.209,1716457473.201,1000
-0.014,1716457474.213,1716457474.199,1000
-0.012,1716457475.216,1716457475.204,1000
-0.013,1716457476.220,1716457476.207,1000
-0.005,1716457477.224,1716457477.219,1000
-0.011,1716457478.227,1716457478.216,1000
-0.001,1716457479.231,1716457479.230,1000
-0.009,1716457480.235,1716457480.226,1000
-0.010,1716457481.238,1716457481.228,1000
-0.010,1716457482.242,1716457482.232,1000
-0.005,1716457483.246,1716457483.241,1000
-0.004,1716457484.249,1716457484.245,1000
-0.002,1716457485.253,1716457485.251,1000
-0.008,1716457486.257,1716457486.249,1000
-0.001,1716457487.260,1716457487.259,1000
-0.007,1716457488.264,1716457488.257,1000
-0.001,1716457489.268,1716457489.267,1000
-0.001,1716457490.271,1716457490.270,1000
-0.001,1716457491.275,1716457491.274,1000
-0.005,1716457492.279,1716457492.274,1000
-0.003,1716457493.282,1716457493.279,1000
-0.002,1716457494.286,1716457494.284,1000
0.002,1716457495.289,1716457495.291,1000
0.002,1716457496.293,1716457496.295,1000
-0.002,1716457497.297,1716457497.295,1000
0.009,1716457498.300,1716457498.309,1000
0.005,1716457499.304,1716457499.309,1000
-0.000,1716457500.308,1716457500.308,1000
-0.002,1716457501.311,1716457501.309,1000
-0.001,1716457502.315,1716457502.314,1000
0.010,1716457503.318,1716457503.328,1000
0.005,1716457504.322,1716457504.327,1000
0.001,1716457505.326,1716457505.327,1000
0.001,1716457506.329,1716457506.330,1000
0.002,1716457507.333,1716457507.335,1000
0.014,1716457508.337,1716457508.351,1000
0.002,1716457509.340,1716457509.342,1000
0.010,1716457510.344,1716457510.354,1000
0.005,1716457511.348,1716457511.353,1000
0.008,1716457512.351,1716457512.359,1000
0.007,1716457513.355,1716457513.362,1000
0.011,1716457514.358,1716457514.369,1000
0.009,1716457515.362,1716457515.371,1000
0.025,1716457516.366,1716457516.391,1000
0.008,1716457517.369,1716457517.377,1000
0.015,1716457518.373,1716457518.388,1000
0.011,1716457519.377,1716457519.388,1000
0.030,1716457520.380,1716457520.410,1000
0.009,1716457521.384,1716457521.393,1000
0.029,1716457522.387,1716457522.416,1000
0.009,1716457523.391,1716457523.400,1000
0.008,1716457524.395,1716457524.403,1000
0.008,1716457525.398,1716457525.406,1000
0.019,1716457526.402,1716457526.421,1000
0.011,1716457527.406,1716457527.417,1000
0.016,1716457528.409,1716457528.425,1000
0.014,1716457529.413,1716457529.427,1000
0.013,1716457530.417,1716457530.430,1000
0.015,1716457531.420,1716457531.435,1000
0.011,1716457532.424,1716457532.435,1000
0.017,1716457533.428,1716457533.445,1000
0.017,1716457534.431,1716457534.448,1000
0.021,1716457535.435,1716457535.456,1000
0.013,1716457536.439,1716457536.452,1000
0.012,1716457537.442,1716457537.454,1000
0.015,1716457538.446,1716457538.461,1000
0.016,1716457539.450,1716457539.466,1000
0.013,1716457540.453,1716457540.466,1000
0.014,1716457541.457,1716457541.471,1000
0.019,1716457542.461,1716457542.480,1000
0.023,1716457543.464,1716457543.487,1000
0.020,1716457544.468,1716457544.488,1000
0.019,1716457545.472,1716457545.491,1000
0.021,1716457546.475,1716457546.496,1000
0.016,1716457547.479,1716457547.495,1000
0.020,1716457548.482,1716457548.502,1000
0.020,1716457549.486,1716457549.506,1000
0.032,1716457550.490,1716457550.522,1000
0.027,1716457551.493,1716457551.520,1000
0.022,1716457552.497,1716457552.519,1000
0.022,1716457553.501,1716457553.523,1000
0.020,1716457554.504,1716457554.524,1000
0.025,1716457555.508,1716457555.533,1000
0.026,1716457556.512,1716457556.538,1000
0.043,1716457557.515,1716457557.558,1000
0.022,1716457558.519,1716457558.541,1000
0.019,1716457559.523,1716457559.542,1000
0.020,1716457560.526,1716457560.546,1000
0.027,1716457561.530,1716457561.557,1000
0.023,1716457562.534,1716457562.557,1000
0.026,1716457563.537,1716457563.563,1000
0.022,1716457564.541,1716457564.563,1000
0.028,1716457565.545,1716457565.573,1000
0.022,1716457566.548,1716457566.570,1000
0.026,1716457567.552,1716457567.578,1000
0.028,1716457568.555,1716457568.583,1000
0.023,1716457569.559,1716457569.582,1000
0.027,1716457570.563,1716457570.590,1000
0.024,1716457571.566,1716457571.590,1000
0.027,1716457572.570,1716457572.597,1000
0.027,1716457573.574,1716457573.601,1000
0.026,1716457574.578,1716457574.604,1000
0.029,1716457575.581,1716457575.610,1000
0.025,1716457576.585,1716457576.610,1000
0.021,1716457577.589,1716457577.610,1000
0.023,1716457578.592,1716457578.615,1000
0.046,1716457579.596,1716457579.642,1000
0.030,1716457580.600,1716457580.630,1000
0.029,1716457581.603,1716457581.632,1000
0.029,1716457582.607,1716457582.636,1000
0.024,1716457583.610,1716457583.634,1000
0.033,1716457584.614,1716457584.647,1000
0.029,1716457585.618,1716457585.647,1000
0.035,1716457586.622,1716457586.657,1000
0.036,1716457587.625,1716457587.661,1000
0.027,1716457588.629,1716457588.656,1000
0.025,1716457589.632,1716457589.657,1000
0.027,1716457590.636,1716457590.663,1000
0.029,1716457591.640,1716457591.669,1000
0.033,1716457592.643,1716457592.676,1000
0.028,1716457593.647,1716457593.675,1000
0.031,1716457594.651,1716457594.682,1000
0.040,1716457595.654,1716457595.694,1000
0.028,1716457596.658,1716457596.686,1000
0.036,1716457597.661,1716457597.697,1000
0.033,1716457598.665,1716457598.698,1000
0.031,1716457599.669,1716457599.700,1000
0.029,1716457600.672,1716457600.701,1000
0.028,1716457601.676,1716457601.704,1000
0.031,1716457602.680,1716457602.711,1000
0.032,1716457603.683,1716457603.715,1000
0.031,1716457604.687,1716457604.718,1000
0.032,1716457605.691,1716457605.723,1000
0.027,1716457606.694,1716457606.721,1000
0.036,1716457607.698,1716457607.734,1000
0.030,1716457608.702,1716457608.732,1000
0.036,1716457609.705,1716457609.741,1000
0.033,1716457610.709,1716457610.742,1000
0.032,1716457611.712,1716457611.744,1000
0.030,1716457612.716,1716457612.746,1000
0.029,1716457613.720,1716457613.749,1000
0.036,1716457614.723,1716457614.759,1000
0.030,1716457615.727,1716457615.757,1000
0.034,1716457616.731,1716457616.765,1000
0.033,1716457617.735,1716457617.768,1000
0.033,1716457618.738,1716457618.771,1000
0.032,1716457619.742,1716457619.774,1000
0.028,1716457620.746,1716457620.774,1000
0.035,1716457621.749,1716457621.784,1000
0.053,1716457622.753,1716457622.806,1000
0.034,1716457623.757,1716457623.791,1000
0.033,1716457624.760,1716457624.793,1000
0.034,1716457625.764,1716457625.798,1000
0.033,1716457626.768,1716457626.801,1000
0.038,1716457627.771,1716457627.809,1000
0.037,1716457628.775,1716457628.812,1000
0.051,1716457629.779,1716457629.830,1000
0.032,1716457630.782,1716457630.814,1000
0.037,1716457631.786,1716457631.823,1000
0.047,1716457632.790,1716457632.837,1000
0.037,1716457633.793,1716457633.830,1000
0.040,1716457634.797,1716457634.837,1000
0.034,1716457635.801,1716457635.835,1000
0.051,1716457636.804,1716457636.855,1000
0.034,1716457637.808,1716457637.842,1000
0.041,1716457638.812,1716457638.853,1000
0.034,1716457639.816,1716457639.850,1000
0.039,1716457640.819,1716457640.858,1000
0.042,1716457641.823,1716457641.865,1000
0.045,1716457642.827,1716457642.872,1000
0.038,1716457643.831,1716457643.869,1000
0.034,1716457644.835,1716457644.869,1000
0.032,1716457645.838,1716457645.870,1000
0.031,1716457646.842,1716457646.873,1000
0.038,1716457647.846,1716457647.884,1000
0.035,1716457648.850,1716457648.885,1000
0.033,1716457649.853,1716457649.886,1000
0.030,1716457650.857,1716457650.887,1000
0.030,1716457651.861,1716457651.891,1000
0.034,1716457652.865,1716457652.899,1000
0.034,1716457653.869,1716457653.903,1000
0.036,1716457654.872,1716457654.908,1000
0.027,1716457655.876,1716457655.903,1000
0.029,1716457656.880,1716457656.909,1000
0.032,1716457657.883,1716457657.915,1000
0.031,1716457658.887,1716457658.918,1000
0.033,1716457659.891,1716457659.924,1000
0.027,1716457660.895,1716457660.922,1000
0.032,1716457661.898,1716457661.930,1000
0.033,1716457662.902,1716457662.935,1000
0.033,1716457663.906,1716457663.939,1000
0.032,1716457664.910,1716457664.942,1000
0.029,1716457665.913,1716457665.942,1000
0.033,1716457666.917,1716457666.950,1000
0.029,1716457667.921,1716457667.950,1000
0.032,1716457668.925,1716457668.957,1000
0.033,1716457669.928,1716457669.961,1000
0.029,1716457670.932,1716457670.961,1000
0.026,1716457671.936,1716457671.962,1000
0.033,1716457672.939,1716457672.972,1000
0.026,1716457673.943,1716457673.969,1000
0.030,1716457674.947,1716457674.977,1000
0.027,1716457675.950,1716457675.977,1000
0.029,1716457676.954,1716457676.983,1000
0.031,1716457677.958,1716457677.989,1000
0.030,1716457678.962,1716457678.992,1000
0.025,1716457679.965,1716457679.990,1000
0.027,1716457680.969,1716457680.996,1000
0.026,1716457681.973,1716457681.999,1000
0.027,1716457682.976,1716457683.003,1000
0.030,1716457683.980,1716457684.010,1000
0.038,1716457684.984,1716457685.022,1000
0.027,1716457685.987,1716457686.014,1000
0.027,1716457686.991,1716457687.018,1000
0.025,1716457687.995,1716457688.020,1000
0.030,1716457688.999,1716457689.029,1000
0.030,1716457690.002,1716457690.032,1000
0.029,1716457691.006,1716457691.035,1000
0.029,1716457692.010,1716457692.039,1000
0.028,1716457693.014,1716457693.042,1000
0.029,1716457694.017,1716457694.046,1000
0.028,1716457695.021,1716457695.049,1000
0.025,1716457696.025,1716457696.050,1000
0.023,1716457697.028,1716457697.051,1000
0.026,1716457698.032,1716457698.058,1000
0.027,1716457699.036,1716457699.063,1000
0.027,1716457700.039,1716457700.066,1000
0.028,1716457701.043,1716457701.071,1000
0.022,1716457702.047,1716457702.069,1000
0.040,1716457703.050,1716457703.090,1000
0.028,1716457704.054,1716457704.082,1000
0.027,1716457705.058,1716457705.085,1000
0.026,1716457706.061,1716457706.087,1000
0.029,1716457707.065,1716457707.094,1000
0.023,1716457708.069,1716457708.092,1000
0.022,1716457709.073,1716457709.095,1000
0.023,1716457710.076,1716457710.099,1000
0.026,1716457711.080,1716457711.106,1000
0.027,1716457712.083,1716457712.110,1000
0.038,1716457713.087,1716457713.125,1000
0.021,1716457714.091,1716457714.112,1000
0.038,1716457715.094,1716457715.132,1000
0.026,1716457716.098,1716457716.124,1000
0.029,1716457717.102,1716457717.131,1000
0.026,1716457718.106,1716457718.132,1000
0.033,1716457719.109,1716457719.142,1000
0.026,1716457720.113,1716457720.139,1000
0.026,1716457721.117,1716457721.143,1000
0.019,1716457722.121,1716457722.140,1000
0.028,1716457723.125,1716457723.153,1000
0.025,1716457724.128,1716457724.153,1000
0.028,1716457725.132,1716457725.160,1000
0.020,1716457726.136,1716457726.156,1000
0.020,1716457727.139,1716457727.159,1000
0.021,1716457728.143,1716457728.164,1000
0.023,1716457729.147,1716457729.170,1000
0.029,1716457730.150,1716457730.179,1000
0.019,1716457731.154,1716457731.173,1000
0.023,1716457732.158,1716457732.181,1000
0.022,1716457733.161,1716457733.183,1000
0.019,1716457734.165,1716457734.184,1000
0.020,1716457735.169,1716457735.189,1000
0.019,1716457736.172,1716457736.191,1000
0.020,1716457737.176,1716457737.196,1000
0.025,1716457738.180,1716457738.205,1000
0.023,1716457739.183,1716457739.206,1000
0.024,1716457740.187,1716457740.211,1000
0.018,1716457741.191,1716457741.209,1000
0.021,1716457742.195,1716457742.216,1000
0.019,1716457743.198,1716457743.217,1000
0.019,1716457744.202,1716457744.221,1000
0.025,1716457745.205,1716457745.230,1000
0.018,1716457746.209,1716457746.227,1000
0.017,1716457747.213,1716457747.230,1000
0.026,1716457748.216,1716457748.242,1000
0.017,1716457749.220,1716457749.237,1000
0.018,1716457750.224,1716457750.242,1000
0.017,1716457751.227,1716457751.244,1000
0.017,1716457752.231,1716457752.248,1000
0.022,1716457753.235,1716457753.257,1000
0.024,1716457754.238,1716457754.262,1000
0.026,1716457755.242,1716457755.268,1000
0.017,1716457756.246,1716457756.263,1000
0.023,1716457757.249,1716457757.272,1000
0.023,1716457758.253,1716457758.276,1000
0.020,1716457759.257,1716457759.277,1000
0.039,1716457760.260,1716457760.299,1000
0.025,1716457761.264,1716457761.289,1000
0.017,1716457762.268,1716457762.285,1000
0.022,1716457763.272,1716457763.294,1000
0.018,1716457764.275,1716457764.293,1000
0.023,1716457765.279,1716457765.302,1000
0.016,1716457766.283,1716457766.299,1000
0.016,1716457767.286,1716457767.302,1000
0.020,1716457768.290,1716457768.310,1000
0.021,1716457769.294,1716457769.315,1000
0.018,1716457770.297,1716457770.315,1000
0.017,1716457771.301,1716457771.318,1000
0.014,1716457772.305,1716457772.319,1000
0.019,1716457773.308,1716457773.327,1000
0.020,1716457774.312,1716457774.332,1000
0.019,1716457775.315,1716457775.334,1000
0.016,1716457776.319,1716457776.335,1000
0.015,1716457777.323,1716457777.338,1000
0.020,1716457778.326,1716457778.346,1000
0.032,1716457779.330,1716457779.362,1000
0.020,1716457780.334,1716457780.354,1000
0.014,1716457781.337,1716457781.351,1000
0.019,1716457782.341,1716457782.360,1000
0.018,1716457783.345,1716457783.363,1000
0.027,1716457784.349,1716457784.376,1000
0.014,1716457785.353,1716457785.367,1000
0.021,1716457786.356,1716457786.377,1000
0.017,1716457787.360,1716457787.377,1000
0.016,1716457788.363,1716457788.379,1000
0.020,1716457789.367,1716457789.387,1000
0.020,1716457790.371,1716457790.391,1000
0.023,1716457791.375,1716457791.398,1000
0.014,1716457792.378,1716457792.392,1000
0.013,1716457793.382,1716457793.395,1000
0.021,1716457794.386,1716457794.407,1000
0.020,1716457795.389,1716457795.409,1000
0.019,1716457796.393,1716457796.412,1000
0.014,1716457797.397,1716457797.411,1000
0.021,1716457798.400,1716457798.421,1000
0.018,1716457799.404,1716457799.422,1000
0.016,1716457800.407,1716457800.423,1000
0.015,1716457801.411,1716457801.426,1000
0.014,1716457802.415,1716457802.429,1000
0.017,1716457803.419,1716457803.436,1000
0.017,1716457804.422,1716457804.439,1000
0.016,1716457805.426,1716457805.442,1000
0.016,1716457806.429,1716457806.445,1000
0.013,1716457807.433,1716457807.446,1000
0.015,1716457808.437,1716457808.452,1000
0.016,1716457809.441,1716457809.457,1000
0.013,1716457810.444,1716457810.457,1000
0.015,1716457811.448,1716457811.463,1000
0.017,1716457812.452,1716457812.469,1000
0.018,1716457813.455,1716457813.473,1000
0.018,1716457814.459,1716457814.477,1000
0.011,1716457815.463,1716457815.474,1000
0.012,1716457816.466,1716457816.478,1000
0.012,1716457817.470,1716457817.482,1000
0.011,1716457818.474,1716457818.485,1000
0.019,1716457819.478,1716457819.497,1000
0.017,1716457820.481,1716457820.498,1000
0.016,1716457821.485,1716457821.501,1000
0.012,1716457822.488,1716457822.500,1000
0.018,1716457823.492,1716457823.510,1000
0.016,1716457824.496,1716457824.512,1000
0.024,1716457825.499,1716457825.523,1000
0.018,1716457826.503,1716457826.521,1000
0.015,1716457827.507,1716457827.522,1000
0.018,1716457828.510,1716457828.528,1000
0.013,1716457829.514,1716457829.527,1000
0.028,1716457830.518,1716457830.546,1000
0.021,1716457831.522,1716457831.543,1000
0.013,1716457832.525,1716457832.538,1000
0.021,1716457833.529,1716457833.550,1000
0.013,1716457834.533,1716457834.546,1000
0.011,1716457835.536,1716457835.547,1000
0.011,1716457836.540,1716457836.551,1000
0.015,1716457837.544,1716457837.559,1000
0.015,1716457838.547,1716457838.562,1000
0.011,1716457839.551,1716457839.562,1000
0.010,1716457840.555,1716457840.565,1000
0.015,1716457841.558,1716457841.573,1000
0.015,1716457842.562,1716457842.577,1000
0.014,1716457843.566,1716457843.580,1000
0.016,1716457844.570,1716457844.586,1000
0.015,1716457845.573,1716457845.588,1000
0.013,1716457846.577,1716457846.590,1000
0.012,1716457847.581,1716457847.593,1000
0.010,1716457848.584,1716457848.594,1000
0.022,1716457849.588,1716457849.610,1000
0.015,1716457850.592,1716457850.607,1000
0.025,1716457851.595,1716457851.620,1000
0.013,1716457852.599,1716457852.612,1000
0.031,1716457853.603,1716457853.634,1000
0.012,1716457854.606,1716457854.618,1000
0.017,1716457855.610,1716457855.627,1000
0.016,1716457856.614,1716457856.630,1000
0.017,1716457857.617,1716457857.634,1000
0.036,1716457858.621,1716457858.657,1000
0.010,1716457859.625,1716457859.635,1000
0.012,1716457860.628,1716457860.640,1000
0.010,1716457861.632,1716457861.642,1000
0.012,1716457862.636,1716457862.648,1000
0.019,1716457863.639,1716457863.658,1000
0.015,1716457864.643,1716457864.658,1000
0.005,1716457865.647,1716457865.652,1000
0.016,1716457866.650,1716457866.666,1000
0.050,1716457867.654,1716457867.704,1000
0.013,1716457868.658,1716457868.671,1000
0.012,1716457869.661,1716457869.673,1000
0.010,1716457870.665,1716457870.675,1000
0.011,1716457871.674,1716457871.685,1000
0.012,1716457872.677,1716457872.689,1000
0.014,1716457873.681,1716457873.695,1000
0.012,1716457874.685,1716457874.697,1000
0.016,1716457875.688,1716457875.704,1000
0.011,1716457876.692,1716457876.703,1000
0.010,1716457877.695,1716457877.705,1000
0.013,1716457878.699,1716457878.712,1000
0.011,1716457879.703,1716457879.714,1000
0.014,1716457880.707,1716457880.721,1000
0.037,1716457881.710,1716457881.747,1000
0.009,1716457882.714,1716457882.723,1000
0.009,1716457883.718,1716457883.727,1000
0.010,1716457884.721,1716457884.731,1000
0.014,1716457885.725,1716457885.739,1000
0.020,1716457886.729,1716457886.749,1000
0.017,1716457887.732,1716457887.749,1000
0.009,1716457888.736,1716457888.745,1000
0.009,1716457889.740,1716457889.749,1000
0.015,1716457890.743,1716457890.758,1000
0.013,1716457891.747,1716457891.760,1000
0.013,1716457892.751,1716457892.764,1000
0.010,1716457893.754,1716457893.764,1000
0.009,1716457894.758,1716457894.767,1000
0.007,1716457895.762,1716457895.769,1000
0.015,1716457896.766,1716457896.781,1000
0.012,1716457897.769,1716457897.781,1000
0.012,1716457898.773,1716457898.785,1000
0.007,1716457899.777,1716457899.784,1000
0.011,1716457900.780,1716457900.791,1000
0.012,1716457901.784,1716457901.796,1000
0.022,1716457902.788,1716457902.810,1000
0.016,1716457903.791,1716457903.807,1000
0.007,1716457904.795,1716457904.802,1000
0.009,1716457905.799,1716457905.808,1000
0.010,1716457906.802,1716457906.812,1000
0.022,1716457907.806,1716457907.828,1000
0.014,1716457908.810,1716457908.824,1000
0.009,1716457909.814,1716457909.823,1000
0.022,1716457910.817,1716457910.839,1000
0.017,1716457911.821,1716457911.838,1000
0.043,1716457912.824,1716457912.867,1000
0.009,1716457913.828,1716457913.837,1000
0.008,1716457914.832,1716457914.840,1000
0.012,1716457915.835,1716457915.847,1000
0.011,1716457916.839,1716457916.850,1000
0.015,1716457917.843,1716457917.858,1000
0.015,1716457918.846,1716457918.861,1000
0.009,1716457919.850,1716457919.859,1000
0.014,1716457920.854,1716457920.868,1000
0.009,1716457921.857,1716457921.866,1000
0.009,1716457922.861,1716457922.870,1000
0.008,1716457923.865,1716457923.873,1000
0.007,1716457924.868,1716457924.875,1000
0.010,1716457925.872,1716457925.882,1000
0.008,1716457926.876,1716457926.884,1000
0.015,1716457927.879,1716457927.894,1000
0.008,1716457928.883,1716457928.891,1000
0.007,1716457929.887,1716457929.894,1000
0.006,1716457930.891,1716457930.897,1000
0.006,1716457931.894,1716457931.900,1000
0.014,1716457932.898,1716457932.912,1000
0.008,1716457933.902,1716457933.910,1000
0.008,1716457934.905,1716457934.913,1000
0.013,1716457935.909,1716457935.922,1000
0.013,1716457936.913,1716457936.926,1000
0.015,1716457937.916,1716457937.931,1000
0.016,1716457938.920,1716457938.936,1000
0.021,1716457939.924,1716457939.945,1000
0.009,1716457940.928,1716457940.937,1000
0.015,1716457941.931,1716457941.946,1000
0.017,1716457942.935,1716457942.952,1000
0.010,1716457943.939,1716457943.949,1000
0.010,1716457944.942,1716457944.952,1000
0.025,1716457945.946,1716457945.971,1000
0.013,1716457946.950,1716457946.963,1000
0.019,1716457947.953,1716457947.972,1000
0.015,1716457948.957,1716457948.972,1000
0.010,1716457949.961,1716457949.971,1000
0.012,1716457950.965,1716457950.977,1000
0.011,1716457951.968,1716457951.979,1000
0.018,1716457952.972,1716457952.990,1000
0.017,1716457953.975,1716457953.992,1000
0.016,1716457954.979,1716457954.995,1000
0.013,1716457955.983,1716457955.996,1000
0.012,1716457956.986,1716457956.998,1000
0.013,1716457957.990,1716457958.003,1000
0.012,1716457958.994,1716457959.006,1000
0.013,1716457959.997,1716457960.010,1000
0.023,1716457961.001,1716457961.024,1000
0.017,1716457962.005,1716457962.022,1000
0.021,1716457963.008,1716457963.029,1000
0.016,1716457964.012,1716457964.028,1000
0.019,1716457965.016,1716457965.035,1000
0.018,1716457966.020,1716457966.038,1000
0.011,1716457967.023,1716457967.034,1000
0.014,1716457968.027,1716457968.041,1000
0.015,1716457969.031,1716457969.046,1000
0.021,1716457970.034,1716457970.055,1000
0.012,1716457971.038,1716457971.050,1000
0.011,1716457972.042,1716457972.053,1000
0.013,1716457973.045,1716457973.058,1000
0.019,1716457974.049,1716457974.068,1000
0.017,1716457975.053,1716457975.070,1000
0.018,1716457976.056,1716457976.074,1000
0.013,1716457977.060,1716457977.073,1000
0.018,1716457978.064,1716457978.082,1000
0.017,1716457979.067,1716457979.084,1000
0.013,1716457980.071,1716457980.084,1000
0.012,1716457981.075,1716457981.087,1000
0.022,1716457982.078,1716457982.100,1000
0.019,1716457983.082,1716457983.101,1000
0.018,1716457984.086,1716457984.104,1000
0.018,1716457985.089,1716457985.107,1000
0.011,1716457986.093,1716457986.104,1000
0.014,1716457987.097,1716457987.111,1000
0.022,1716457988.100,1716457988.122,1000
0.020,1716457989.104,1716457989.124,1000
0.014,1716457990.108,1716457990.122,1000
0.029,1716457991.111,1716457991.140,1000
0.012,1716457992.115,1716457992.127,1000
0.025,1716457993.119,1716457993.144,1000
0.020,1716457994.122,1716457994.142,1000
