"No.","Time","Source","Destination","Protocol","Length","Info"
"12860","1262.141732181","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12861","1262.146448224","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20326 Ack=25337 Win=32128 Len=0 TSval=59493763 TSecr=3421155965"
"12862","1262.147109735","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22838 Ack=22823 Win=32128 Len=0 TSval=2890420904 TSecr=855106361"
"12863","1263.086550990","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1259) [topic]"
"12864","1263.087705262","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1259)"
"12865","1263.088237502","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12866","1263.093901150","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22857 Ack=22827 Win=32128 Len=0 TSval=2890421849 TSecr=855107307"
"12867","1263.097688079","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20326 Ack=25354 Win=32128 Len=0 TSval=59494714 TSecr=3421156912"
"12868","1263.145148204","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1259) [res]"
"12869","1263.146427684","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1259)"
"12870","1263.146893048","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12871","1263.152555030","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20343 Ack=25358 Win=32128 Len=0 TSval=59494768 TSecr=3421156970"
"12872","1263.152782530","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22857 Ack=22842 Win=32128 Len=0 TSval=2890421909 TSecr=855107366"
"12873","1264.088390440","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1260) [topic]"
"12874","1264.089584087","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1260)"
"12875","1264.090057628","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12876","1264.095425079","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22876 Ack=22846 Win=32128 Len=0 TSval=2890422851 TSecr=855108309"
"12877","1264.099397476","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20343 Ack=25375 Win=32128 Len=0 TSval=59495716 TSecr=3421157914"
"12878","1264.153944792","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1260) [res]"
"12879","1264.155016615","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1260)"
"12880","1264.155642657","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12881","1264.162878910","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20360 Ack=25379 Win=32128 Len=0 TSval=59495778 TSecr=3421157978"
"12882","1264.168048808","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22876 Ack=22861 Win=32128 Len=0 TSval=2890422922 TSecr=855108375"
"12883","1265.092605922","192.168.105.183","192.168.105.117","MQTT","85","Publish Message (id=1261) [topic]"
"12884","1265.093887120","192.168.105.117","192.168.105.183","MQTT","70","Publish Ack (id=1261)"
"12885","1265.094419152","192.168.105.117","192.168.105.71","MQTT","83","Publish Message [topic]"
"12886","1265.103815979","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22895 Ack=22865 Win=32128 Len=0 TSval=2890423855 TSecr=855109313"
"12887","1265.107385876","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20360 Ack=25396 Win=32128 Len=0 TSval=59496724 TSecr=3421158918"
"12888","1265.159946107","192.168.105.71","192.168.105.117","MQTT","83","Publish Message (id=1261) [res]"
"12889","1265.161105170","192.168.105.117","192.168.105.71","MQTT","70","Publish Ack (id=1261)"
"12890","1265.161660378","192.168.105.117","192.168.105.183","MQTT","81","Publish Message [res]"
"12891","1265.166377047","192.168.105.71","192.168.105.117","MQTT","68","Ping Request"
"12892","1265.166967880","192.168.105.183","192.168.105.117","TCP","66","33963  >  1883 [ACK] Seq=22895 Ack=22880 Win=32128 Len=0 TSval=2890423923 TSecr=855109381"
"12893","1265.167057099","192.168.105.117","192.168.105.71","MQTT","68","Ping Response"
"12894","1265.223607748","192.168.105.71","192.168.105.117","TCP","66","49487  >  1883 [ACK] Seq=20379 Ack=25402 Win=32128 Len=0 TSval=59496834 TSecr=3421158991"
