delay,send_time,receive_time,data_length
0.229,1715858571.680,1715858571.909,1000
0.014,1715858572.683,1715858572.697,1000
0.232,1715858573.687,1715858573.919,1000
0.013,1715858574.691,1715858574.704,1000
0.013,1715858575.694,1715858575.707,1000
0.013,1715858576.698,1715858576.711,1000
0.013,1715858577.701,1715858577.714,1000
0.017,1715858578.705,1715858578.722,1000
0.231,1715858579.709,1715858579.940,1000
0.013,1715858580.712,1715858580.725,1000
0.229,1715858581.716,1715858581.945,1000
0.013,1715858582.720,1715858582.733,1000
0.014,1715858583.723,1715858583.737,1000
0.016,1715858584.727,1715858584.743,1000
0.018,1715858585.731,1715858585.749,1000
0.014,1715858586.734,1715858586.748,1000
0.231,1715858587.738,1715858587.969,1000
0.014,1715858588.742,1715858588.756,1000
0.016,1715858589.745,1715858589.761,1000
0.014,1715858590.749,1715858590.763,1000
0.232,1715858591.752,1715858591.984,1000
0.017,1715858592.756,1715858592.773,1000
0.225,1715858593.760,1715858593.985,1000
0.019,1715858594.764,1715858594.783,1000
0.017,1715858595.767,1715858595.784,1000
0.014,1715858596.771,1715858596.785,1000
0.014,1715858597.774,1715858597.788,1000
0.017,1715858598.778,1715858598.795,1000
0.021,1715858599.782,1715858599.803,1000
0.034,1715858600.785,1715858600.819,1000
0.017,1715858601.789,1715858601.806,1000
0.023,1715858602.793,1715858602.816,1000
0.016,1715858603.796,1715858603.812,1000
0.023,1715858604.800,1715858604.823,1000
0.014,1715858605.804,1715858605.818,1000
0.240,1715858606.807,1715858607.047,1000
0.013,1715858607.811,1715858607.824,1000
0.020,1715858608.814,1715858608.834,1000
0.014,1715858609.818,1715858609.832,1000
0.013,1715858610.822,1715858610.835,1000
0.016,1715858611.825,1715858611.841,1000
0.020,1715858612.829,1715858612.849,1000
0.447,1715858613.833,1715858614.280,1000
0.240,1715858614.836,1715858615.076,1000
0.014,1715858615.840,1715858615.854,1000
0.013,1715858616.844,1715858616.857,1000
0.015,1715858617.847,1715858617.862,1000
0.013,1715858618.851,1715858618.864,1000
0.014,1715858619.855,1715858619.869,1000
0.017,1715858620.858,1715858620.875,1000
0.013,1715858621.862,1715858621.875,1000
0.015,1715858622.866,1715858622.881,1000
0.234,1715858623.869,1715858624.103,1000
0.013,1715858624.873,1715858624.886,1000
0.015,1715858625.877,1715858625.892,1000
0.014,1715858626.880,1715858626.894,1000
0.013,1715858627.884,1715858627.897,1000
0.673,1715858628.888,1715858629.561,1000
0.014,1715858629.891,1715858629.905,1000
0.015,1715858630.895,1715858630.910,1000
0.023,1715858631.899,1715858631.922,1000
0.237,1715858632.902,1715858633.139,1000
0.011,1715858633.906,1715858633.917,1000
0.230,1715858634.910,1715858635.140,1000
0.016,1715858635.913,1715858635.929,1000
0.014,1715858636.917,1715858636.931,1000
0.233,1715858637.920,1715858638.153,1000
0.240,1715858638.924,1715858639.164,1000
0.538,1715858639.928,1715858640.466,1000
0.235,1715858640.931,1715858641.166,1000
0.014,1715858641.935,1715858641.949,1000
0.232,1715858642.939,1715858643.171,1000
0.674,1715858643.942,1715858644.616,1000
0.015,1715858644.946,1715858644.961,1000
0.015,1715858645.950,1715858645.965,1000
0.232,1715858646.953,1715858647.185,1000
0.015,1715858647.957,1715858647.972,1000
0.013,1715858648.961,1715858648.974,1000
0.015,1715858649.964,1715858649.979,1000
0.015,1715858650.968,1715858650.983,1000
0.234,1715858651.972,1715858652.206,1000
0.014,1715858652.975,1715858652.989,1000
1.285,1715858653.979,1715858655.264,1000
0.303,1715858654.983,1715858655.286,1000
0.233,1715858655.986,1715858656.219,1000
0.014,1715858656.990,1715858657.004,1000
0.015,1715858657.994,1715858658.009,1000
0.014,1715858658.997,1715858659.011,1000
0.016,1715858660.001,1715858660.017,1000
0.013,1715858661.005,1715858661.018,1000
0.017,1715858662.008,1715858662.025,1000
0.017,1715858663.012,1715858663.029,1000
0.015,1715858664.016,1715858664.031,1000
0.032,1715858665.019,1715858665.051,1000
0.017,1715858666.023,1715858666.040,1000
0.014,1715858667.027,1715858667.041,1000
0.227,1715858668.030,1715858668.257,1000
0.037,1715858669.034,1715858669.071,1000
0.019,1715858670.038,1715858670.057,1000
0.016,1715858671.041,1715858671.057,1000
0.236,1715858672.045,1715858672.281,1000
0.014,1715858673.048,1715858673.062,1000
0.014,1715858674.052,1715858674.066,1000
0.014,1715858675.056,1715858675.070,1000
0.024,1715858676.059,1715858676.083,1000
0.077,1715858677.063,1715858677.140,1000
0.021,1715858678.066,1715858678.087,1000
0.016,1715858679.070,1715858679.086,1000
0.014,1715858680.074,1715858680.088,1000
0.022,1715858681.077,1715858681.099,1000
0.447,1715858682.081,1715858682.528,1000
0.015,1715858683.085,1715858683.100,1000
0.029,1715858684.089,1715858684.118,1000
0.249,1715858685.092,1715858685.341,1000
0.233,1715858686.096,1715858686.329,1000
0.014,1715858687.100,1715858687.114,1000
0.014,1715858688.103,1715858688.117,1000
0.014,1715858689.107,1715858689.121,1000
0.019,1715858690.111,1715858690.130,1000
0.015,1715858691.114,1715858691.129,1000
0.014,1715858692.118,1715858692.132,1000
0.013,1715858693.122,1715858693.135,1000
0.229,1715858694.125,1715858694.354,1000
0.015,1715858695.129,1715858695.144,1000
0.024,1715858696.133,1715858696.157,1000
0.233,1715858697.136,1715858697.369,1000
0.014,1715858698.140,1715858698.154,1000
0.014,1715858699.143,1715858699.157,1000
0.233,1715858700.147,1715858700.380,1000
0.018,1715858701.151,1715858701.169,1000
0.016,1715858702.154,1715858702.170,1000
0.233,1715858703.158,1715858703.391,1000
0.015,1715858704.161,1715858704.176,1000
0.452,1715858705.165,1715858705.617,1000
0.016,1715858706.169,1715858706.185,1000
0.017,1715858707.172,1715858707.189,1000
0.452,1715858708.176,1715858708.628,1000
0.013,1715858709.180,1715858709.193,1000
0.018,1715858710.183,1715858710.201,1000
0.233,1715858711.187,1715858711.420,1000
0.680,1715858712.191,1715858712.871,1000
0.579,1715858713.194,1715858713.773,1000
0.014,1715858714.198,1715858714.212,1000
0.014,1715858715.202,1715858715.216,1000
0.022,1715858716.205,1715858716.227,1000
0.018,1715858717.209,1715858717.227,1000
0.014,1715858718.213,1715858718.227,1000
0.017,1715858719.216,1715858719.233,1000
0.016,1715858720.220,1715858720.236,1000
0.020,1715858721.224,1715858721.244,1000
0.016,1715858722.227,1715858722.243,1000
0.234,1715858723.231,1715858723.465,1000
0.020,1715858724.235,1715858724.255,1000
0.016,1715858725.238,1715858725.254,1000
0.019,1715858726.242,1715858726.261,1000
0.016,1715858727.246,1715858727.262,1000
0.014,1715858728.250,1715858728.264,1000
0.447,1715858729.253,1715858729.700,1000
0.014,1715858730.257,1715858730.271,1000
0.015,1715858731.261,1715858731.276,1000
0.016,1715858732.264,1715858732.280,1000
0.229,1715858733.268,1715858733.497,1000
0.016,1715858734.271,1715858734.287,1000
0.239,1715858735.275,1715858735.514,1000
0.014,1715858736.279,1715858736.293,1000
0.289,1715858737.282,1715858737.571,1000
0.015,1715858738.286,1715858738.301,1000
0.014,1715858739.290,1715858739.304,1000
0.023,1715858740.293,1715858740.316,1000
0.016,1715858741.297,1715858741.313,1000
0.015,1715858742.301,1715858742.316,1000
0.021,1715858743.304,1715858743.325,1000
0.014,1715858744.308,1715858744.322,1000
0.014,1715858745.312,1715858745.326,1000
0.013,1715858746.316,1715858746.329,1000
0.015,1715858747.319,1715858747.334,1000
0.015,1715858748.323,1715858748.338,1000
0.015,1715858749.327,1715858749.342,1000
0.014,1715858750.330,1715858750.344,1000
0.017,1715858751.334,1715858751.351,1000
0.017,1715858752.338,1715858752.355,1000
0.026,1715858753.341,1715858753.367,1000
0.234,1715858754.345,1715858754.579,1000
0.016,1715858755.348,1715858755.364,1000
0.013,1715858756.352,1715858756.365,1000
0.015,1715858757.356,1715858757.371,1000
0.020,1715858758.359,1715858758.379,1000
0.014,1715858759.363,1715858759.377,1000
0.019,1715858760.367,1715858760.386,1000
0.029,1715858761.370,1715858761.399,1000
0.903,1715858762.374,1715858763.277,1000
0.022,1715858763.378,1715858763.400,1000
0.015,1715858764.381,1715858764.396,1000
0.023,1715858765.385,1715858765.408,1000
0.013,1715858766.389,1715858766.402,1000
0.460,1715858767.392,1715858767.852,1000
0.018,1715858768.396,1715858768.414,1000
0.017,1715858769.399,1715858769.416,1000
0.015,1715858770.403,1715858770.418,1000
0.015,1715858771.407,1715858771.422,1000
0.230,1715858772.410,1715858772.640,1000
0.447,1715858773.414,1715858773.861,1000
0.015,1715858774.418,1715858774.433,1000
0.015,1715858775.421,1715858775.436,1000
0.232,1715858776.425,1715858776.657,1000
0.017,1715858777.428,1715858777.445,1000
0.015,1715858778.432,1715858778.447,1000
0.014,1715858779.436,1715858779.450,1000
0.017,1715858780.440,1715858780.457,1000
0.233,1715858781.443,1715858781.676,1000
0.019,1715858782.447,1715858782.466,1000
0.015,1715858783.450,1715858783.465,1000
0.012,1715858784.454,1715858784.466,1000
0.014,1715858785.458,1715858785.472,1000
0.017,1715858786.462,1715858786.479,1000
0.020,1715858787.465,1715858787.485,1000
0.016,1715858788.469,1715858788.485,1000
0.016,1715858789.472,1715858789.488,1000
0.018,1715858790.476,1715858790.494,1000
0.022,1715858791.480,1715858791.502,1000
0.021,1715858792.483,1715858792.504,1000
0.014,1715858793.487,1715858793.501,1000
0.015,1715858794.491,1715858794.506,1000
0.013,1715858795.494,1715858795.507,1000
0.014,1715858796.498,1715858796.512,1000
0.018,1715858797.502,1715858797.520,1000
0.455,1715858798.506,1715858798.961,1000
0.240,1715858799.509,1715858799.749,1000
0.012,1715858800.513,1715858800.525,1000
0.242,1715858801.517,1715858801.759,1000
0.241,1715858802.520,1715858802.761,1000
0.014,1715858803.524,1715858803.538,1000
0.014,1715858804.528,1715858804.542,1000
0.021,1715858805.531,1715858805.552,1000
0.234,1715858806.535,1715858806.769,1000
0.022,1715858807.539,1715858807.561,1000
0.015,1715858808.543,1715858808.558,1000
0.021,1715858809.546,1715858809.567,1000
0.238,1715858810.550,1715858810.788,1000
0.230,1715858811.554,1715858811.784,1000
0.017,1715858812.557,1715858812.574,1000
0.015,1715858813.561,1715858813.576,1000
0.014,1715858814.565,1715858814.579,1000
0.016,1715858815.568,1715858815.584,1000
0.015,1715858816.572,1715858816.587,1000
0.027,1715858817.575,1715858817.602,1000
0.019,1715858818.579,1715858818.598,1000
0.014,1715858819.583,1715858819.597,1000
0.018,1715858820.586,1715858820.604,1000
0.014,1715858821.590,1715858821.604,1000
0.023,1715858822.593,1715858822.616,1000
0.017,1715858823.597,1715858823.614,1000
0.231,1715858824.601,1715858824.832,1000
0.016,1715858825.604,1715858825.620,1000
0.238,1715858826.608,1715858826.846,1000
0.241,1715858827.612,1715858827.853,1000
0.016,1715858828.615,1715858828.631,1000
0.016,1715858829.619,1715858829.635,1000
0.013,1715858830.623,1715858830.636,1000
0.236,1715858831.626,1715858831.862,1000
0.244,1715858832.630,1715858832.874,1000
0.230,1715858833.634,1715858833.864,1000
0.809,1715858834.637,1715858835.446,1000
0.041,1715858835.641,1715858835.682,1000
0.684,1715858836.645,1715858837.329,1000
0.016,1715858837.649,1715858837.665,1000
0.016,1715858838.652,1715858838.668,1000
0.020,1715858839.656,1715858839.676,1000
0.021,1715858840.659,1715858840.680,1000
0.023,1715858841.663,1715858841.686,1000
0.038,1715858842.667,1715858842.705,1000
0.018,1715858843.670,1715858843.688,1000
0.026,1715858844.674,1715858844.700,1000
0.017,1715858845.678,1715858845.695,1000
0.015,1715858846.681,1715858846.696,1000
0.022,1715858847.685,1715858847.707,1000
0.015,1715858848.688,1715858848.703,1000
0.016,1715858849.692,1715858849.708,1000
0.234,1715858850.696,1715858850.930,1000
0.016,1715858851.699,1715858851.715,1000
0.020,1715858852.703,1715858852.723,1000
0.015,1715858853.707,1715858853.722,1000
0.016,1715858854.710,1715858854.726,1000
0.015,1715858855.714,1715858855.729,1000
0.016,1715858856.717,1715858856.733,1000
0.025,1715858857.721,1715858857.746,1000
0.015,1715858858.725,1715858858.740,1000
0.015,1715858859.728,1715858859.743,1000
0.232,1715858860.732,1715858860.964,1000
0.011,1715858861.736,1715858861.747,1000
0.023,1715858862.739,1715858862.762,1000
0.016,1715858863.743,1715858863.759,1000
0.233,1715858864.747,1715858864.980,1000
0.017,1715858865.750,1715858865.767,1000
0.017,1715858866.754,1715858866.771,1000
0.017,1715858867.758,1715858867.775,1000
0.242,1715858868.761,1715858869.003,1000
0.018,1715858869.765,1715858869.783,1000
0.015,1715858870.769,1715858870.784,1000
0.021,1715858871.773,1715858871.794,1000
0.245,1715858872.776,1715858873.021,1000
0.015,1715858873.780,1715858873.795,1000
0.021,1715858874.783,1715858874.804,1000
0.233,1715858875.787,1715858876.020,1000
0.020,1715858876.791,1715858876.811,1000
0.018,1715858877.794,1715858877.812,1000
0.243,1715858878.798,1715858879.041,1000
0.884,1715858879.802,1715858880.686,1000
0.018,1715858880.805,1715858880.823,1000
0.022,1715858881.809,1715858881.831,1000
0.016,1715858882.813,1715858882.829,1000
0.015,1715858883.816,1715858883.831,1000
0.025,1715858884.820,1715858884.845,1000
0.016,1715858885.823,1715858885.839,1000
0.234,1715858886.827,1715858887.061,1000
0.245,1715858887.831,1715858888.076,1000
0.015,1715858888.834,1715858888.849,1000
0.015,1715858889.838,1715858889.853,1000
0.232,1715858890.842,1715858891.074,1000
0.020,1715858891.845,1715858891.865,1000
0.015,1715858892.849,1715858892.864,1000
0.233,1715858893.852,1715858894.085,1000
0.241,1715858894.856,1715858895.097,1000
0.232,1715858895.860,1715858896.092,1000
0.239,1715858896.864,1715858897.103,1000
0.017,1715858897.867,1715858897.884,1000
0.015,1715858898.871,1715858898.886,1000
0.017,1715858899.874,1715858899.891,1000
0.238,1715858900.878,1715858901.116,1000
0.016,1715858901.882,1715858901.898,1000
0.232,1715858902.886,1715858903.118,1000
0.231,1715858903.889,1715858904.120,1000
0.017,1715858904.893,1715858904.910,1000
0.016,1715858905.897,1715858905.913,1000
0.017,1715858906.900,1715858906.917,1000
0.461,1715858907.904,1715858908.365,1000
0.018,1715858908.907,1715858908.925,1000
0.015,1715858909.911,1715858909.926,1000
0.015,1715858910.915,1715858910.930,1000
0.016,1715858911.918,1715858911.934,1000
0.017,1715858912.922,1715858912.939,1000
0.237,1715858913.925,1715858914.162,1000
0.017,1715858914.929,1715858914.946,1000
0.017,1715858915.933,1715858915.950,1000
0.015,1715858916.937,1715858916.952,1000
0.019,1715858917.940,1715858917.959,1000
0.020,1715858918.944,1715858918.964,1000
0.020,1715858919.947,1715858919.967,1000
0.017,1715858920.951,1715858920.968,1000
0.020,1715858921.955,1715858921.975,1000
0.017,1715858922.958,1715858922.975,1000
0.020,1715858923.962,1715858923.982,1000
0.017,1715858924.965,1715858924.982,1000
0.016,1715858925.969,1715858925.985,1000
0.020,1715858926.973,1715858926.993,1000
0.235,1715858927.977,1715858928.212,1000
0.027,1715858928.980,1715858929.007,1000
0.016,1715858929.984,1715858930.000,1000
0.020,1715858930.988,1715858931.008,1000
0.016,1715858931.991,1715858932.007,1000
0.015,1715858932.995,1715858933.010,1000
0.021,1715858933.998,1715858934.019,1000
0.231,1715858935.002,1715858935.233,1000
0.015,1715858936.006,1715858936.021,1000
0.246,1715858937.010,1715858937.256,1000
0.240,1715858938.013,1715858938.253,1000
0.234,1715858939.017,1715858939.251,1000
0.020,1715858940.021,1715858940.041,1000
0.244,1715858941.024,1715858941.268,1000
0.016,1715858942.028,1715858942.044,1000
0.232,1715858943.032,1715858943.264,1000
0.020,1715858944.035,1715858944.055,1000
0.016,1715858945.039,1715858945.055,1000
0.021,1715858946.043,1715858946.064,1000
0.231,1715858947.046,1715858947.277,1000
0.017,1715858948.050,1715858948.067,1000
0.024,1715858949.054,1715858949.078,1000
0.237,1715858950.057,1715858950.294,1000
0.452,1715858951.061,1715858951.513,1000
0.020,1715858952.065,1715858952.085,1000
0.020,1715858953.068,1715858953.088,1000
0.017,1715858954.072,1715858954.089,1000
0.238,1715858955.076,1715858955.314,1000
0.232,1715858956.080,1715858956.312,1000
0.244,1715858957.083,1715858957.327,1000
0.015,1715858958.087,1715858958.102,1000
0.017,1715858959.090,1715858959.107,1000
0.021,1715858960.094,1715858960.115,1000
0.015,1715858961.098,1715858961.113,1000
0.019,1715858962.102,1715858962.121,1000
0.011,1715858963.105,1715858963.116,1000
0.016,1715858964.109,1715858964.125,1000
0.022,1715858965.113,1715858965.135,1000
0.017,1715858966.116,1715858966.133,1000
0.015,1715858967.120,1715858967.135,1000
0.015,1715858968.124,1715858968.139,1000
0.016,1715858969.127,1715858969.143,1000
0.019,1715858970.131,1715858970.150,1000
0.016,1715858971.134,1715858971.150,1000
0.013,1715858972.138,1715858972.151,1000
0.015,1715858973.142,1715858973.157,1000
0.026,1715858974.145,1715858974.171,1000
0.016,1715858975.149,1715858975.165,1000
0.017,1715858976.153,1715858976.170,1000
0.015,1715858977.156,1715858977.171,1000
0.065,1715858978.160,1715858978.225,1000
0.019,1715858979.164,1715858979.183,1000
0.017,1715858980.167,1715858980.184,1000
0.016,1715858981.171,1715858981.187,1000
0.014,1715858982.175,1715858982.189,1000
0.016,1715858983.178,1715858983.194,1000
0.019,1715858984.182,1715858984.201,1000
0.015,1715858985.186,1715858985.201,1000
0.016,1715858986.189,1715858986.205,1000
0.020,1715858987.193,1715858987.213,1000
0.233,1715858988.197,1715858988.430,1000
0.236,1715858989.200,1715858989.436,1000
0.019,1715858990.204,1715858990.223,1000
0.467,1715858991.208,1715858991.675,1000
0.016,1715858992.211,1715858992.227,1000
0.020,1715858993.215,1715858993.235,1000
0.018,1715858994.219,1715858994.237,1000
0.236,1715858995.222,1715858995.458,1000
0.016,1715858996.226,1715858996.242,1000
0.232,1715858997.230,1715858997.462,1000
0.022,1715858998.233,1715858998.255,1000
0.018,1715858999.237,1715858999.255,1000
0.236,1715859000.241,1715859000.477,1000
0.018,1715859001.245,1715859001.263,1000
0.017,1715859002.248,1715859002.265,1000
0.015,1715859003.252,1715859003.267,1000
0.233,1715859004.256,1715859004.489,1000
0.016,1715859005.259,1715859005.275,1000
0.236,1715859006.263,1715859006.499,1000
0.233,1715859007.267,1715859007.500,1000
0.022,1715859008.270,1715859008.292,1000
0.017,1715859009.274,1715859009.291,1000
0.235,1715859010.277,1715859010.512,1000
0.018,1715859011.281,1715859011.299,1000
0.235,1715859012.285,1715859012.520,1000
0.014,1715859013.288,1715859013.302,1000
0.017,1715859014.292,1715859014.309,1000
0.235,1715859015.296,1715859015.531,1000
0.024,1715859016.299,1715859016.323,1000
0.018,1715859017.303,1715859017.321,1000
0.908,1715859018.307,1715859019.214,1000
0.018,1715859019.310,1715859019.328,1000
0.234,1715859020.314,1715859020.548,1000
0.019,1715859021.318,1715859021.337,1000
0.021,1715859022.321,1715859022.342,1000
0.021,1715859023.325,1715859023.346,1000
0.010,1715859024.329,1715859024.339,1000
0.017,1715859025.332,1715859025.349,1000
0.239,1715859026.336,1715859026.575,1000
0.016,1715859027.340,1715859027.356,1000
0.015,1715859028.343,1715859028.358,1000
0.452,1715859029.347,1715859029.799,1000
0.015,1715859030.351,1715859030.366,1000
0.020,1715859031.354,1715859031.374,1000
0.020,1715859032.358,1715859032.378,1000
0.025,1715859033.361,1715859033.386,1000
0.016,1715859034.365,1715859034.381,1000
0.039,1715859035.369,1715859035.408,1000
0.016,1715859036.372,1715859036.388,1000
0.236,1715859037.376,1715859037.612,1000
0.012,1715859038.380,1715859038.392,1000
0.011,1715859039.384,1715859039.395,1000
0.019,1715859040.387,1715859040.406,1000
0.026,1715859041.391,1715859041.417,1000
0.451,1715859042.395,1715859042.846,1000
0.015,1715859043.398,1715859043.413,1000
0.015,1715859044.402,1715859044.417,1000
0.023,1715859045.406,1715859045.429,1000
0.017,1715859046.409,1715859046.426,1000
0.016,1715859047.413,1715859047.429,1000
0.016,1715859048.417,1715859048.433,1000
0.014,1715859049.421,1715859049.435,1000
0.022,1715859050.424,1715859050.446,1000
0.015,1715859051.428,1715859051.443,1000
0.016,1715859052.432,1715859052.448,1000
0.015,1715859053.435,1715859053.450,1000
0.015,1715859054.439,1715859054.454,1000
0.021,1715859055.443,1715859055.464,1000
0.021,1715859056.446,1715859056.467,1000
0.022,1715859057.450,1715859057.472,1000
0.232,1715859058.454,1715859058.686,1000
0.235,1715859059.457,1715859059.692,1000
0.020,1715859060.461,1715859060.481,1000
0.229,1715859061.465,1715859061.694,1000
0.016,1715859062.468,1715859062.484,1000
0.232,1715859063.472,1715859063.704,1000
0.011,1715859064.476,1715859064.487,1000
0.014,1715859065.479,1715859065.493,1000
0.015,1715859066.483,1715859066.498,1000
0.235,1715859067.487,1715859067.722,1000
0.021,1715859068.490,1715859068.511,1000
0.014,1715859069.494,1715859069.508,1000
0.020,1715859070.497,1715859070.517,1000
0.015,1715859071.501,1715859071.516,1000
0.021,1715859072.505,1715859072.526,1000
0.233,1715859073.508,1715859073.741,1000
0.021,1715859074.512,1715859074.533,1000
0.232,1715859075.516,1715859075.748,1000
0.012,1715859076.519,1715859076.531,1000
0.011,1715859077.523,1715859077.534,1000
0.019,1715859078.527,1715859078.546,1000
0.015,1715859079.530,1715859079.545,1000
0.022,1715859080.534,1715859080.556,1000
0.017,1715859081.537,1715859081.554,1000
0.014,1715859082.541,1715859082.555,1000
0.014,1715859083.545,1715859083.559,1000
0.017,1715859084.548,1715859084.565,1000
0.027,1715859085.552,1715859085.579,1000
0.014,1715859086.556,1715859086.570,1000
0.020,1715859087.559,1715859087.579,1000
0.015,1715859088.563,1715859088.578,1000
0.231,1715859089.567,1715859089.798,1000
0.017,1715859090.570,1715859090.587,1000
0.016,1715859091.574,1715859091.590,1000
0.015,1715859092.577,1715859092.592,1000
0.232,1715859093.581,1715859093.813,1000
0.031,1715859094.585,1715859094.616,1000
0.024,1715859095.588,1715859095.612,1000
0.235,1715859096.592,1715859096.827,1000
0.019,1715859097.596,1715859097.615,1000
0.028,1715859098.599,1715859098.627,1000
0.240,1715859099.603,1715859099.843,1000
0.023,1715859100.607,1715859100.630,1000
0.455,1715859101.610,1715859102.065,1000
0.020,1715859102.614,1715859102.634,1000
0.015,1715859103.618,1715859103.633,1000
0.235,1715859104.621,1715859104.856,1000
0.019,1715859105.625,1715859105.644,1000
0.447,1715859106.629,1715859107.076,1000
0.026,1715859107.632,1715859107.658,1000
0.018,1715859108.636,1715859108.654,1000
0.020,1715859109.640,1715859109.660,1000
0.018,1715859110.643,1715859110.661,1000
0.015,1715859111.647,1715859111.662,1000
0.017,1715859112.651,1715859112.668,1000
0.015,1715859113.654,1715859113.669,1000
0.017,1715859114.658,1715859114.675,1000
0.018,1715859115.662,1715859115.680,1000
0.239,1715859116.665,1715859116.904,1000
0.017,1715859117.669,1715859117.686,1000
0.016,1715859118.673,1715859118.689,1000
0.019,1715859119.676,1715859119.695,1000
0.233,1715859120.680,1715859120.913,1000
0.015,1715859121.684,1715859121.699,1000
0.015,1715859122.687,1715859122.702,1000
0.239,1715859123.691,1715859123.930,1000
0.016,1715859124.694,1715859124.710,1000
0.235,1715859125.698,1715859125.933,1000
0.015,1715859126.702,1715859126.717,1000
0.019,1715859127.705,1715859127.724,1000
0.022,1715859128.709,1715859128.731,1000
0.016,1715859129.713,1715859129.729,1000
0.015,1715859130.716,1715859130.731,1000
0.016,1715859131.720,1715859131.736,1000
0.020,1715859132.724,1715859132.744,1000
0.017,1715859133.727,1715859133.744,1000
0.016,1715859134.731,1715859134.747,1000
0.026,1715859135.734,1715859135.760,1000
0.015,1715859136.738,1715859136.753,1000
0.013,1715859137.742,1715859137.755,1000
0.015,1715859138.745,1715859138.760,1000
0.015,1715859139.749,1715859139.764,1000
0.017,1715859140.753,1715859140.770,1000
0.021,1715859141.756,1715859141.777,1000
0.016,1715859142.760,1715859142.776,1000
0.028,1715859143.764,1715859143.792,1000
0.015,1715859144.767,1715859144.782,1000
0.017,1715859145.771,1715859145.788,1000
0.031,1715859146.774,1715859146.805,1000
0.236,1715859147.778,1715859148.014,1000
0.020,1715859148.782,1715859148.802,1000
0.016,1715859149.785,1715859149.801,1000
0.451,1715859150.789,1715859151.240,1000
0.015,1715859151.793,1715859151.808,1000
0.015,1715859152.796,1715859152.811,1000
0.015,1715859153.800,1715859153.815,1000
0.033,1715859154.804,1715859154.837,1000
0.229,1715859155.807,1715859156.036,1000
0.025,1715859156.811,1715859156.836,1000
0.026,1715859157.814,1715859157.840,1000
0.026,1715859158.818,1715859158.844,1000
0.023,1715859159.822,1715859159.845,1000
0.238,1715859160.825,1715859161.063,1000
0.241,1715859161.829,1715859162.070,1000
0.233,1715859162.833,1715859163.066,1000
0.017,1715859163.836,1715859163.853,1000
0.234,1715859164.840,1715859165.074,1000
0.019,1715859165.844,1715859165.863,1000
0.018,1715859166.847,1715859166.865,1000
0.020,1715859167.851,1715859167.871,1000
0.015,1715859168.855,1715859168.870,1000
0.459,1715859169.858,1715859170.317,1000
0.019,1715859170.862,1715859170.881,1000
0.239,1715859171.866,1715859172.105,1000
0.016,1715859172.869,1715859172.885,1000
0.240,1715859173.873,1715859174.113,1000
0.016,1715859174.876,1715859174.892,1000
0.024,1715859175.880,1715859175.904,1000
0.016,1715859176.884,1715859176.900,1000
0.016,1715859177.888,1715859177.904,1000
0.453,1715859178.891,1715859179.344,1000
0.018,1715859179.895,1715859179.913,1000
0.024,1715859180.898,1715859180.922,1000
0.018,1715859181.902,1715859181.920,1000
0.238,1715859182.906,1715859183.144,1000
0.017,1715859183.909,1715859183.926,1000
0.018,1715859184.913,1715859184.931,1000
0.016,1715859185.917,1715859185.933,1000
0.020,1715859186.920,1715859186.940,1000
0.016,1715859187.924,1715859187.940,1000
0.016,1715859188.928,1715859188.944,1000
0.018,1715859189.931,1715859189.949,1000
0.015,1715859190.935,1715859190.950,1000
0.025,1715859191.939,1715859191.964,1000
0.020,1715859192.942,1715859192.962,1000
0.235,1715859193.946,1715859194.181,1000
0.017,1715859194.950,1715859194.967,1000
0.017,1715859195.954,1715859195.971,1000
0.018,1715859196.957,1715859196.975,1000
0.020,1715859197.961,1715859197.981,1000
0.017,1715859198.965,1715859198.982,1000
0.016,1715859199.968,1715859199.984,1000
0.014,1715859200.972,1715859200.986,1000
0.669,1715859201.976,1715859202.645,1000
0.112,1715859202.979,1715859203.091,1000
0.017,1715859203.983,1715859204.000,1000
0.029,1715859204.987,1715859205.016,1000
0.016,1715859205.990,1715859206.006,1000
0.023,1715859206.994,1715859207.017,1000
0.014,1715859207.998,1715859208.012,1000
0.031,1715859209.001,1715859209.032,1000
0.017,1715859210.005,1715859210.022,1000
0.021,1715859211.009,1715859211.030,1000
0.016,1715859212.012,1715859212.028,1000
0.034,1715859213.016,1715859213.050,1000
0.020,1715859214.020,1715859214.040,1000
0.016,1715859215.023,1715859215.039,1000
0.016,1715859216.027,1715859216.043,1000
0.233,1715859217.031,1715859217.264,1000
0.239,1715859218.034,1715859218.273,1000
0.016,1715859219.038,1715859219.054,1000
0.021,1715859220.041,1715859220.062,1000
0.018,1715859221.045,1715859221.063,1000
0.015,1715859222.049,1715859222.064,1000
0.016,1715859223.052,1715859223.068,1000
0.016,1715859224.056,1715859224.072,1000
0.017,1715859225.060,1715859225.077,1000
0.012,1715859226.063,1715859226.075,1000
0.021,1715859227.067,1715859227.088,1000
0.016,1715859228.071,1715859228.087,1000
0.019,1715859229.074,1715859229.093,1000
0.022,1715859230.078,1715859230.100,1000
0.233,1715859231.081,1715859231.314,1000
0.016,1715859232.085,1715859232.101,1000
0.016,1715859233.089,1715859233.105,1000
0.015,1715859234.093,1715859234.108,1000
0.015,1715859235.096,1715859235.111,1000
0.015,1715859236.100,1715859236.115,1000
0.021,1715859237.103,1715859237.124,1000
0.016,1715859238.107,1715859238.123,1000
