rtt,send_time,send_time,ack_time
0.001,1716457360.798, 1716457360.798
0.001,1716457361.801, 1716457361.802
0.001,1716457362.805, 1716457362.806
0.001,1716457363.809, 1716457363.809
0.001,1716457364.813, 1716457364.813
0.001,1716457365.816, 1716457365.817
0.001,1716457366.820, 1716457366.820
0.001,1716457367.823, 1716457367.824
0.001,1716457368.827, 1716457368.828
0.001,1716457369.831, 1716457369.831
0.001,1716457370.834, 1716457370.835
0.001,1716457371.838, 1716457371.839
0.001,1716457372.842, 1716457372.842
0.001,1716457373.845, 1716457373.846
0.001,1716457374.849, 1716457374.850
0.001,1716457375.853, 1716457375.853
0.001,1716457376.856, 1716457376.857
0.001,1716457377.860, 1716457377.861
0.001,1716457378.864, 1716457378.864
0.001,1716457379.867, 1716457379.868
0.001,1716457380.871, 1716457380.872
0.001,1716457381.875, 1716457381.875
0.001,1716457382.879, 1716457382.879
0.001,1716457383.883, 1716457383.883
0.001,1716457384.886, 1716457384.887
0.001,1716457385.890, 1716457385.891
0.001,1716457386.894, 1716457386.895
0.001,1716457387.898, 1716457387.898
0.001,1716457388.901, 1716457388.902
0.001,1716457389.905, 1716457389.905
0.001,1716457390.908, 1716457390.909
0.001,1716457391.912, 1716457391.913
0.001,1716457392.916, 1716457392.916
0.001,1716457393.919, 1716457393.920
0.001,1716457394.923, 1716457394.924
0.001,1716457395.927, 1716457395.927
0.001,1716457396.930, 1716457396.931
0.001,1716457397.934, 1716457397.935
0.001,1716457398.938, 1716457398.938
0.001,1716457399.941, 1716457399.942
0.001,1716457400.945, 1716457400.946
0.001,1716457401.949, 1716457401.949
0.001,1716457402.952, 1716457402.953
0.001,1716457403.956, 1716457403.957
0.001,1716457404.960, 1716457404.960
0.001,1716457405.963, 1716457405.964
0.001,1716457406.967, 1716457406.968
0.001,1716457407.971, 1716457407.972
0.001,1716457408.974, 1716457408.975
0.001,1716457409.978, 1716457409.979
0.001,1716457410.982, 1716457410.982
0.001,1716457411.985, 1716457411.986
0.001,1716457412.989, 1716457412.990
0.001,1716457413.993, 1716457413.993
0.001,1716457414.997, 1716457414.997
0.001,1716457416.000, 1716457416.001
0.001,1716457417.004, 1716457417.004
0.001,1716457418.007, 1716457418.008
0.001,1716457419.011, 1716457419.012
0.001,1716457420.015, 1716457420.015
0.001,1716457421.019, 1716457421.019
0.001,1716457422.022, 1716457422.023
0.001,1716457423.026, 1716457423.027
0.001,1716457424.030, 1716457424.030
0.001,1716457425.033, 1716457425.034
0.001,1716457426.037, 1716457426.038
0.001,1716457427.041, 1716457427.041
0.001,1716457428.044, 1716457428.045
0.001,1716457429.048, 1716457429.049
0.001,1716457430.052, 1716457430.052
0.001,1716457431.055, 1716457431.056
0.001,1716457432.059, 1716457432.060
0.001,1716457433.063, 1716457433.063
